Número REDS;Órgão Unidade Registro;Unidade Área Militar;Unid Registro Nível 6;Código Subclasse Nat Principal;Tentado/Consumado Nat Principal;Data Fato;Horário Fato;Município;Situação Veículo;Tipo Veículo;Ano Modelo;Marca / Modelo;Qtde Veículos
2019-008679125-001;POLICIA MILITAR;60 BPM/7 RPM;60 BPM/7 RPM;C01157;CONSUMADO;23/02/2019;23:58:10;NOVA SERRANA;ROUBADO;MOTOCICLETA;2006;HONDA/CG 150 TITAN ES;1
2019-008681964-001;POLICIA MILITAR;2 PEL/118 CIA PM/7 BPM/7 RPM;118 CIA PM/7 BPM/7 RPM;B01147;CONSUMADO;23/02/2019;22:00:00;MARTINHO CAMPOS;APREENDIDO;MOTOCICLETA;2011;HONDA/NXR150 BROS ES;1
2019-008682326-001;POLICIA MILITAR;3 PEL/19 CIA PM IND/7 RPM;19 CIA PM IND/7 RPM;T10161;CONSUMADO;24/02/2019;00:30:00;IGARATINGA;APREENDIDO;MOTOCICLETA;1990;HONDA/CG 125 TODAY;1
2019-008685950-001;POLICIA MILITAR;60 BPM/7 RPM;60 BPM/7 RPM;T00009;CONSUMADO;23/02/2019;23:56:07;NOVA SERRANA;APREENDIDO;AUTOMOVEL;;FIAT/FIORINO 1.4 FLEX;1
2019-008690047-001;POLICIA MILITAR;1 PEL/118 CIA PM/7 BPM/7 RPM;118 CIA PM/7 BPM/7 RPM;T10161;CONSUMADO;23/02/2019;21:10:00;POMPEU;APREENDIDO;MOTOCICLETA;2007;YAMAHA/FAZER YS250;1
2019-008690389-001;POLICIA MILITAR;53 CIA PM/23 BPM/7 RPM;7 CIA PM RV/BPMRV/CPRV;C01157;CONSUMADO;24/02/2019;02:44:10;DIVINOPOLIS;ROUBADO;CAMINHONETE;2007;FIAT/STRADA TREK CE FLEX;1
2019-008692648-001;POLICIA MILITAR;3 PEL/19 CIA PM IND/7 RPM;19 CIA PM IND/7 RPM;T10306;CONSUMADO;24/02/2019;03:16:39;PARA DE MINAS;APREENDIDO;AUTOMOVEL;2012;FIAT/PALIO ATTRACTIV 1.0;1
2019-008702604-001;POLICIA MILITAR;53 CIA PM/23 BPM/7 RPM;139 CIA PM/23 BPM/7 RPM;T10309;CONSUMADO;24/02/2019;05:23:33;DIVINOPOLIS;APREENDIDO;AUTOMOVEL;2005;FIAT/SIENA ELX FLEX;1
2019-008718832-001;POLICIA MILITAR;3 PEL/19 CIA PM IND/7 RPM;19 CIA PM IND/7 RPM;T10161;CONSUMADO;24/02/2019;09:19:33;PARA DE MINAS;APREENDIDO;AUTOMOVEL;2006;FIAT/FIORINO IE;1
2019-008727426-001;POLICIA MILITAR;3 PEL/290 CIA PM/63 BPM/7 RPM;290 CIA PM/63 BPM/7 RPM;T10161;CONSUMADO;24/02/2019;09:20:00;ITAPECERICA;APREENDIDO;MOTOCICLETA;2005;HONDA/CG 150 TITAN KS;1
2019-008732037-001;POLICIA MILITAR;53 CIA PM/23 BPM/7 RPM;142 CIA PM/23 BPM/7 RPM;C01155;CONSUMADO;24/02/2019;12:23:32;DIVINOPOLIS;FURTADO;AUTOMOVEL;2014;CHEVROLET/ONIX 1.4MT LTZ;1
2019-008734155-001;POLICIA MILITAR;2 GP/3 PEL/142 CIA PM/23 BPM/7 RPM;7 CIA PM RV/BPMRV/CPRV;I04028;CONSUMADO;24/02/2019;11:30:00;SAO GONCALO DO PARA;APREENDIDO;MOTOCICLETA;2013;HONDA/CG 150 TITAN ESD;1
2019-008742099-001;POLICIA MILITAR;3 PEL/19 CIA PM IND/7 RPM;19 CIA PM IND/7 RPM;T10161;CONSUMADO;24/02/2019;15:01:35;PARA DE MINAS;APREENDIDO;MOTOCICLETA;2008;HONDA/CG 125 FAN;1
2019-008747520-001;POLICIA MILITAR;2 PEL/241 CIA PM/63 BPM/7 RPM;241 CIA PM/63 BPM/7 RPM;I04028;CONSUMADO;24/02/2019;15:33:56;ARCOS;APREENDIDO;AUTOMOVEL;1987;FIAT/UNO;1
2019-008753829-001;POLICIA MILITAR;DESATIVADASRACIONAL SEDE/63 BPM;51 CIA PM/23 BPM/7 RPM;T10161;CONSUMADO;24/02/2019;16:17:28;ITAUNA;APREENDIDO;AUTOMOVEL;1991;GM/KADETT SL;1
2019-008760909-001;POLICIA MILITAR;2 PEL/290 CIA PM/63 BPM/7 RPM;290 CIA PM/63 BPM/7 RPM;T10161;CONSUMADO;24/02/2019;16:08:00;PIMENTA;APREENDIDO;MOTOCICLETA;2002;HONDA/XR 200R;1
2019-008762425-001;POLICIA MILITAR;3 PEL/142 CIA PM/23 BPM/7 RPM;142 CIA PM/23 BPM/7 RPM;T01311;CONSUMADO;24/02/2019;17:33:06;CARMO DO CAJURU;APREENDIDO;MOTOCICLETA;1985;HONDA/CG 125;1
2019-008763458-001;POLICIA MILITAR;DESATIVADASRACIONAL SEDE/63 BPM;51 CIA PM/23 BPM/7 RPM;T10161;CONSUMADO;24/02/2019;17:39:55;ITAUNA;APREENDIDO;MOTONETA;;NAO INFORMADO;1
2019-008764543-001;POLICIA MILITAR;INVÁLIDO;51 CIA PM/23 BPM/7 RPM;T10161;CONSUMADO;24/02/2019;17:46:15;ITAUNA;APREENDIDO;AUTOMOVEL;2006;VW/GOL 1.0 PLUS;1
2019-008765864-001;POLICIA MILITAR;60 BPM/7 RPM;279 CIA PM/60 BPM/7 RPM;T10161;CONSUMADO;24/02/2019;17:51:51;PERDIGAO;APREENDIDO;MOTOCICLETA;2015;HONDA/XRE 300;1
2019-008769533-001;POLICIA MILITAR;DESATIVADASRACIONAL SEDE/63 BPM;51 CIA PM/23 BPM/7 RPM;E08042;CONSUMADO;24/02/2019;18:21:08;ITAUNA;APREENDIDO;CAMINHONETE;2003;VW/SAVEIRO 1.6 SUPERSURF;1
2019-008774367-001;POLICIA MILITAR;107 CIA PM/7 BPM/7 RPM;7 CIA PM RV/BPMRV/CPRV;T00009;CONSUMADO;24/02/2019;18:56:20;LAGOA DA PRATA;APREENDIDO;AUTOMOVEL;;FIAT/PALIO EL;1
2019-008788358-001;POLICIA MILITAR;60 BPM/7 RPM;279 CIA PM/60 BPM/7 RPM;A16000;CONSUMADO;24/02/2019;20:35:40;NOVA SERRANA;RECUPERADO;MOTOCICLETA;2013;HONDA/CG 125 FAN ES;1
2019-008795726-001;POLICIA MILITAR;3 PEL/290 CIA PM/63 BPM/7 RPM;290 CIA PM/63 BPM/7 RPM;T10306;CONSUMADO;24/02/2019;20:20:00;SAO SEBASTIAO DO OESTE;APREENDIDO;AUTOMOVEL;2003;FIAT/UNO MILLE FIRE;1
2019-008797032-001;POLICIA MILITAR;2 PEL/241 CIA PM/63 BPM/7 RPM;241 CIA PM/63 BPM/7 RPM;T00008;CONSUMADO;24/02/2019;21:53:40;ARCOS;APREENDIDO;AUTOMOVEL;;FIAT/UNO CS;1
2019-008797440-001;POLICIA MILITAR;3 PEL/280 CIA PM/60 BPM/7 RPM;280 CIA PM/60 BPM/7 RPM;T10161;CONSUMADO;24/02/2019;17:45:00;CONCEICAO DO PARA;APREENDIDO;MOTOCICLETA;;NAO INFORMADO;1
2019-008797647-001;POLICIA MILITAR;3 PEL/280 CIA PM/60 BPM/7 RPM;280 CIA PM/60 BPM/7 RPM;T10161;CONSUMADO;24/02/2019;16:40:00;CONCEICAO DO PARA;APREENDIDO;MOTOCICLETA;2008;HONDA/CG 125 FAN;1
2019-008799542-001;POLICIA MILITAR;1 PEL/118 CIA PM/7 BPM/7 RPM;118 CIA PM/7 BPM/7 RPM;B01147;CONSUMADO;24/02/2019;21:30:00;POMPEU;APREENDIDO;AUTOMOVEL;2010;GM/CELTA 4P SPIRIT;1
2019-008800395-001;POLICIA MILITAR;3 PEL/19 CIA PM IND/7 RPM;19 CIA PM IND/7 RPM;A16000;CONSUMADO;24/02/2019;22:16:10;PARA DE MINAS;RECUPERADO;MOTOCICLETA;1984;HONDA/ML 125;1
2019-008817819-001;POLICIA MILITAR;2 PEL/290 CIA PM/63 BPM/7 RPM;63 BPM/7 RPM;C01155;CONSUMADO;24/02/2019;23:59:28;FORMIGA;FURTADO;MOTOCICLETA;2012;HONDA/CG 125 FAN KS;1
2019-008825950-001;POLICIA MILITAR;107 CIA PM/7 BPM/7 RPM;107 CIA PM/7 BPM/7 RPM;C01157;CONSUMADO;25/02/2019;00:52:26;LAGOA DA PRATA;ROUBADO;MOTOCICLETA;2017;HONDA/XRE 300;1
2019-008832858-001;POLICIA MILITAR;2 PEL/118 CIA PM/7 BPM/7 RPM;118 CIA PM/7 BPM/7 RPM;T10161;CONSUMADO;24/02/2019;21:10:00;MARTINHO CAMPOS;APREENDIDO;MOTOCICLETA;1998;HONDA/CG 125 TITAN;1
2019-008857206-001;POLICIA MILITAR;DESATIVADASRACIONAL SEDE/63 BPM;51 CIA PM/23 BPM/7 RPM;T10161;CONSUMADO;25/02/2019;09:43:11;ITAUNA;APREENDIDO;AUTOMOVEL;2014;I/FIAT PALIO ATTRACT 1.0;1
2019-008869241-001;POLICIA MILITAR;DESATIVADASRACIONAL SEDE/63 BPM;51 CIA PM/23 BPM/7 RPM;T10161;CONSUMADO;25/02/2019;10:42:43;ITAUNA;APREENDIDO;AUTOMOVEL;2013;FORD/KA FLEX;1
2019-008874231-001;POLICIA MILITAR;141 CIA PM/7 BPM/7 RPM;141 CIA PM/7 BPM/7 RPM;E08034;CONSUMADO;25/02/2019;11:06:21;ABAETE;APREENDIDO;MOTOCICLETA;1997;HONDA/CG 125 TITAN;1
2019-008890394-001;POLICIA MILITAR;3 PEL/19 CIA PM IND/7 RPM;19 CIA PM IND/7 RPM;T10161;CONSUMADO;25/02/2019;12:15:00;PARA DE MINAS;APREENDIDO;AUTOMOVEL;2016;CHEVROLET/ONIX 1.4MT LTZ;1
2019-008890403-001;POLICIA MILITAR;3 PEL/19 CIA PM IND/7 RPM;19 CIA PM IND/7 RPM;T10161;CONSUMADO;25/02/2019;12:15:00;PARA DE MINAS;APREENDIDO;AUTOMOVEL;1985;VW/PARATI LS;1
2019-008910397-001;POLICIA MILITAR;63 BPM/7 RPM;241 CIA PM/63 BPM/7 RPM;T10161;CONSUMADO;25/02/2019;11:10:00;BAMBUI;APREENDIDO;AUTOMOVEL;2007;FIAT/PALIO FIRE FLEX;1
2019-008917778-001;POLICIA MILITAR;50 CIA PM/7 BPM/7 RPM;50 CIA PM/7 BPM/7 RPM;C01180;CONSUMADO;25/02/2019;14:03:25;BOM DESPACHO;RECUPERADO;MOTOCICLETA;2009;HONDA/CG150 TITAN MIX KS;1
2019-008930162-001;POLICIA MILITAR;53 CIA PM/23 BPM/7 RPM;53 CIA PM/23 BPM/7 RPM;C01155;CONSUMADO;23/02/2019;10:00:00;DIVINOPOLIS;FURTADO;AUTOMOVEL;1986;FIAT/PREMIO CS 1.3;1
2019-008933335-001;POLICIA MILITAR;107 CIA PM/7 BPM/7 RPM;107 CIA PM/7 BPM/7 RPM;T10306;CONSUMADO;25/02/2019;16:07:44;LAGOA DA PRATA;APREENDIDO;AUTOMOVEL;1994;FIAT/UNO ELECTRONIC;1
2019-008935980-001;POLICIA MILITAR;142 CIA PM/23 BPM/7 RPM;142 CIA PM/23 BPM/7 RPM;C01155;CONSUMADO;25/02/2019;16:17:19;DIVINOPOLIS;FURTADO;MOTOCICLETA;2003;YAMAHA/YBR 125ED;1
2019-008944586-001;POLICIA MILITAR;107 CIA PM/7 BPM/7 RPM;107 CIA PM/7 BPM/7 RPM;I04033;CONSUMADO;25/02/2019;16:23:58;LAGOA DA PRATA;APREENDIDO;MOTOCICLETA;2008;HONDA/CG 150 TITAN KS;1
2019-008947250-001;POLICIA MILITAR;3 PEL/280 CIA PM/60 BPM/7 RPM;280 CIA PM/60 BPM/7 RPM;C01157;CONSUMADO;25/02/2019;15:07:27;CONCEICAO DO PARA;RECUPERADO;MOTOCICLETA;2018;HONDA/CG 160 START;1
2019-008947592-001;POLICIA MILITAR;142 CIA PM/23 BPM/7 RPM;142 CIA PM/23 BPM/7 RPM;C01155;CONSUMADO;25/02/2019;17:06:09;DIVINOPOLIS;FURTADO;AUTOMOVEL;1992;FIAT/UNO MILLE;1
2019-008956490-001;POLICIA MILITAR;3 PEL/19 CIA PM IND/7 RPM;19 CIA PM IND/7 RPM;T10161;CONSUMADO;25/02/2019;15:20:00;IGARATINGA;APREENDIDO;MOTOCICLETA;2013;HONDA/CG 150 FAN ESI;1
2019-008963582-001;POLICIA MILITAR;DESATIVADASRACIONAL SEDE/63 BPM;51 CIA PM/23 BPM/7 RPM;T10161;CONSUMADO;25/02/2019;18:23:48;ITAUNA;APREENDIDO;MOTOCICLETA;2015;HONDA/CG 125 FAN KS;1
2019-008968503-001;POLICIA MILITAR;DESATIVADASRACIONAL SEDE/63 BPM;51 CIA PM/23 BPM/7 RPM;T10161;CONSUMADO;25/02/2019;18:48:10;ITAUNA;APREENDIDO;AUTOMOVEL;2016;FIAT/BRAVO ESSENCE 1.8;1
2019-008970361-001;POLICIA MILITAR;142 CIA PM/23 BPM/7 RPM;142 CIA PM/23 BPM/7 RPM;C01157;CONSUMADO;25/02/2019;18:30:59;DIVINOPOLIS;ROUBADO;AUTOMOVEL;2013;RENAULT/DUSTER 20 D 4X4;1
2019-008970803-001;POLICIA MILITAR;DESATIVADASRACIONAL SEDE/63 BPM;51 CIA PM/23 BPM/7 RPM;T10161;CONSUMADO;25/02/2019;19:02:57;ITAUNA;APREENDIDO;MOTOCICLETA;2015;HYUNDAI/HB20 1.0M COMFOR;1
2019-008981164-001;POLICIA MILITAR;53 CIA PM/23 BPM/7 RPM;139 CIA PM/23 BPM/7 RPM;C01155;CONSUMADO;25/02/2019;19:10:44;DIVINOPOLIS;RECUPERADO;AUTOMOVEL;1990;GM/OPALA COMODORO SL/E;1
2019-008985658-001;POLICIA MILITAR;2 PEL/118 CIA PM/7 BPM/7 RPM;118 CIA PM/7 BPM/7 RPM;C01180;CONSUMADO;25/02/2019;19:00:00;MARTINHO CAMPOS;RECUPERADO;MOTOCICLETA;2014;HONDA/CG 150 TITAN EX;1
2019-008986351-001;POLICIA MILITAR;142 CIA PM/23 BPM/7 RPM;142 CIA PM/23 BPM/7 RPM;A16000;CONSUMADO;25/02/2019;20:55:53;DIVINOPOLIS;RECUPERADO;AUTOMOVEL;1992;FIAT/UNO MILLE;1
2019-008986518-001;POLICIA MILITAR;60 BPM/7 RPM;279 CIA PM/60 BPM/7 RPM;C01157;TENTADO;25/02/2019;20:40:10;NOVA SERRANA;RECUPERADO;MOTOCICLETA;2012;HONDA/CG 125 FAN KS;1
2019-008986756-001;POLICIA MILITAR;60 BPM/7 RPM;279 CIA PM/60 BPM/7 RPM;B01121;CONSUMADO;25/02/2019;20:55:24;ARAUJOS;APREENDIDO;MOTOCICLETA;;NAO INFORMADO;1
2019-008989825-001;POLICIA MILITAR;60 BPM/7 RPM;280 CIA PM/60 BPM/7 RPM;C01157;CONSUMADO;25/02/2019;21:07:53;NOVA SERRANA;ROUBADO;MOTOCICLETA;2012;HONDA/CG 150 FAN ESI;1
2019-008992556-001;POLICIA MILITAR;60 BPM/7 RPM;279 CIA PM/60 BPM/7 RPM;C01180;CONSUMADO;25/02/2019;21:40:07;PERDIGAO;RECUPERADO;MOTOCICLETA;1995;HONDA/CG 125 TITAN;1
2019-008993955-001;POLICIA MILITAR;3 PEL/280 CIA PM/60 BPM/7 RPM;280 CIA PM/60 BPM/7 RPM;C01155;CONSUMADO;25/02/2019;21:53:26;PITANGUI;FURTADO;MOTOCICLETA;2014;HONDA/CG 150 TITAN EX;1
2019-008996749-001;POLICIA MILITAR;142 CIA PM/23 BPM/7 RPM;142 CIA PM/23 BPM/7 RPM;C01155;CONSUMADO;25/02/2019;22:09:38;DIVINOPOLIS;FURTADO;MOTOCICLETA;2006;YAMAHA/YBR 125E;1
2019-009002767-001;POLICIA MILITAR;142 CIA PM/23 BPM/7 RPM;240 CIA TM/23 BPM/7 RPM;A16000;CONSUMADO;25/02/2019;22:52:08;DIVINOPOLIS;RECUPERADO;AUTOMOVEL;2011;FIAT/UNO VIVACE 1.0;1
2019-009007638-001;POLICIA MILITAR;3 PEL/19 CIA PM IND/7 RPM;19 CIA PM IND/7 RPM;T10161;CONSUMADO;25/02/2019;23:23:24;PARA DE MINAS;APREENDIDO;MOTOCICLETA;1992;HONDA/CG 125 TODAY;1
2019-009009349-001;POLICIA MILITAR;1 PEL/118 CIA PM/7 BPM/7 RPM;118 CIA PM/7 BPM/7 RPM;T10161;CONSUMADO;25/02/2019;19:30:00;POMPEU;APREENDIDO;AUTOMOVEL;2011;FIAT/UNO MILLE ECONOMY;1
2019-009012000-001;POLICIA MILITAR;3 PEL/107 CIA PM/7 BPM/7 RPM;107 CIA PM/7 BPM/7 RPM;T10161;CONSUMADO;25/02/2019;19:00:00;LUZ;APREENDIDO;AUTOMOVEL;1997;FIAT/PALIO EDX;1
2019-009012330-001;POLICIA MILITAR;2 PEL/290 CIA PM/63 BPM/7 RPM;63 BPM/7 RPM;T10306;CONSUMADO;26/02/2019;00:09:38;FORMIGA;APREENDIDO;MOTOCICLETA;2007;HONDA/CG 150 TITAN KS;1
2019-009020888-001;POLICIA MILITAR;3 PEL/19 CIA PM IND/7 RPM;19 CIA PM IND/7 RPM;T10306;CONSUMADO;26/02/2019;02:00:59;PARA DE MINAS;APREENDIDO;MOTOCICLETA;2019;HONDA/CG 160 TITAN;1
2019-009025210-001;POLICIA MILITAR;60 BPM/7 RPM;60 BPM/7 RPM;C01155;CONSUMADO;26/02/2019;03:12:04;NOVA SERRANA;FURTADO;MOTOCICLETA;2006;HONDA/CG 125 FAN;1
2019-009025235-001;POLICIA MILITAR;INVÁLIDO;280 CIA PM/60 BPM/7 RPM;A16000;CONSUMADO;26/02/2019;03:26:27;NOVA SERRANA;RECUPERADO;MOTOCICLETA;2012;HONDA/CG 150 FAN ESI;1
2019-009037816-001;POLICIA MILITAR;53 CIA PM/23 BPM/7 RPM;142 CIA PM/23 BPM/7 RPM;A16000;CONSUMADO;26/02/2019;06:56:12;DIVINOPOLIS;RECUPERADO;AUTOMOVEL;1986;FIAT/PREMIO CS 1.3;1
2019-009045368-001;POLICIA MILITAR;141 CIA PM/7 BPM/7 RPM;141 CIA PM/7 BPM/7 RPM;T10161;CONSUMADO;26/02/2019;08:48:30;ABAETE;APREENDIDO;CICLOMOTOR;2013;KASINSKI/SOFT;1
2019-009047235-001;POLICIA MILITAR;INVÁLIDO;7 CIA PM MAMB/BPM MAMB/CPMAMB;E03012;CONSUMADO;26/02/2019;06:10:00;IGUATAMA;APREENDIDO;MOTOCICLETA;2011;HONDA/CG150 FAN ESDI;1
2019-009048305-001;POLICIA MILITAR;INVÁLIDO;7 CIA PM MAMB/BPM MAMB/CPMAMB;E03012;CONSUMADO;26/02/2019;06:20:00;IGUATAMA;APREENDIDO;MOTOCICLETA;2007;YAMAHA/XTZ 125K;1
2019-009048305-001;POLICIA MILITAR;INVÁLIDO;7 CIA PM MAMB/BPM MAMB/CPMAMB;E03012;CONSUMADO;26/02/2019;06:20:00;IGUATAMA;APREENDIDO;MOTOCICLETA;;NAO INFORMADO;1
2019-009068453-001;POLICIA MILITAR;2 PEL/241 CIA PM/63 BPM/7 RPM;241 CIA PM/63 BPM/7 RPM;I99000;CONSUMADO;26/02/2019;10:40:19;ARCOS;APREENDIDO;MOTOCICLETA;;HONDA/CG 125 TODAY;1
2019-009092318-001;POLICIA MILITAR;2 PEL/241 CIA PM/63 BPM/7 RPM;241 CIA PM/63 BPM/7 RPM;T10161;CONSUMADO;26/02/2019;13:08:06;ARCOS;APREENDIDO;MOTONETA;2000;HONDA/C100 BIZ ES;1
2019-009131270-001;POLICIA MILITAR;2 PEL/241 CIA PM/63 BPM/7 RPM;241 CIA PM/63 BPM/7 RPM;T10161;CONSUMADO;26/02/2019;16:27:13;ARCOS;APREENDIDO;MOTOCICLETA;2002;YAMAHA/YBR 125E;1
2019-009134007-001;POLICIA MILITAR;141 CIA PM/7 BPM/7 RPM;141 CIA PM/7 BPM/7 RPM;T10161;CONSUMADO;26/02/2019;16:48:49;ABAETE;APREENDIDO;MOTOCICLETA;2007;YAMAHA/XTZ 125E;1
2019-009134520-001;POLICIA MILITAR;141 CIA PM/7 BPM/7 RPM;141 CIA PM/7 BPM/7 RPM;T10161;CONSUMADO;26/02/2019;16:51:24;ABAETE;APREENDIDO;MOTOCICLETA;2002;HONDA/C100 BIZ ES;1
2019-009135330-001;POLICIA MILITAR;DESATIVADASRACIONAL SEDE/63 BPM;51 CIA PM/23 BPM/7 RPM;T10161;CONSUMADO;26/02/2019;16:56:02;ITAUNA;APREENDIDO;AUTOMOVEL;1999;GM/CORSA WIND;1
2019-009136426-001;POLICIA MILITAR;DESATIVADASRACIONAL SEDE/63 BPM;51 CIA PM/23 BPM/7 RPM;T10161;CONSUMADO;26/02/2019;17:00:40;ITAUNA;APREENDIDO;AUTOMOVEL;1996;GM/CORSA WIND;1
2019-009147348-001;POLICIA MILITAR;2 PEL/241 CIA PM/63 BPM/7 RPM;241 CIA PM/63 BPM/7 RPM;T10161;CONSUMADO;26/02/2019;17:52:23;ARCOS;APREENDIDO;MOTOCICLETA;1983;HONDA/CG 125;1
2019-009154337-001;POLICIA MILITAR;50 CIA PM/7 BPM/7 RPM;50 CIA PM/7 BPM/7 RPM;T10161;CONSUMADO;26/02/2019;18:13:24;BOM DESPACHO;APREENDIDO;CAMIONETA;1998;VW/KOMBI;1
2019-009154588-001;POLICIA MILITAR;60 BPM/7 RPM;279 CIA PM/60 BPM/7 RPM;C01157;CONSUMADO;26/02/2019;18:11:12;NOVA SERRANA;ROUBADO;MOTOCICLETA;2009;HONDA/CG 125 FAN KS;1
2019-009157698-001;POLICIA MILITAR;INVÁLIDO;139 CIA PM/23 BPM/7 RPM;A16000;CONSUMADO;26/02/2019;17:18:54;DIVINOPOLIS;RECUPERADO;AUTOMOVEL;2014;FIAT/UNO VIVACE 1.0;1
2019-009165051-001;POLICIA MILITAR;53 CIA PM/23 BPM/7 RPM;53 CIA PM/23 BPM/7 RPM;C01155;CONSUMADO;26/02/2019;19:38:32;DIVINOPOLIS;FURTADO;MOTOCICLETA;2008;HONDA/CG 125 FAN;1
2019-009169980-001;POLICIA MILITAR;53 CIA PM/23 BPM/7 RPM;53 CIA PM/23 BPM/7 RPM;C01155;CONSUMADO;26/02/2019;20:20:14;DIVINOPOLIS;FURTADO;AUTOMOVEL;2018;FIAT/STRADA HD WK CD E;1
2019-009172160-001;POLICIA MILITAR;53 CIA PM/23 BPM/7 RPM;53 CIA PM/23 BPM/7 RPM;C01155;CONSUMADO;26/02/2019;20:36:18;DIVINOPOLIS;FURTADO;MOTOCICLETA;2005;HONDA/C100 BIZ MAIS;1
2019-009177570-001;POLICIA MILITAR;3 PEL/107 CIA PM/7 BPM/7 RPM;107 CIA PM/7 BPM/7 RPM;T10161;CONSUMADO;26/02/2019;20:19:00;CORREGO DANTA;APREENDIDO;AUTOMOVEL;1997;IMP/VW POLO CLAS. 1.8 MI;1
2019-009178771-001;POLICIA MILITAR;63 BPM/7 RPM;241 CIA PM/63 BPM/7 RPM;T10161;CONSUMADO;26/02/2019;19:10:00;BAMBUI;APREENDIDO;AUTOMOVEL;1996;FIAT/UNO MILLE EP;1
2019-009186016-001;POLICIA MILITAR;4 PEL/107 CIA PM/7 BPM/7 RPM;107 CIA PM/7 BPM/7 RPM;T10310;CONSUMADO;26/02/2019;21:35:00;SANTO ANTONIO DO MONTE;APREENDIDO;AUTOMOVEL;2017;TOYOTA/COROLLA GLI18 CVT;1
2019-009186295-001;POLICIA MILITAR;INVÁLIDO;142 CIA PM/23 BPM/7 RPM;C01155;CONSUMADO;26/02/2019;21:40:32;DIVINOPOLIS;FURTADO;AUTOMOVEL;1996;IMP/FORD ESCORT 1.8I GL;1
2019-009187521-001;POLICIA MILITAR;53 CIA PM/23 BPM/7 RPM;53 CIA PM/23 BPM/7 RPM;C01157;CONSUMADO;26/02/2019;22:16:42;DIVINOPOLIS;ROUBADO;MOTOCICLETA;2015;HONDA/CG150 FAN ESDI;1
2019-009192474-001;POLICIA MILITAR;DESATIVADASRACIONAL SEDE/63 BPM;51 CIA PM/23 BPM/7 RPM;T10161;CONSUMADO;26/02/2019;23:17:12;ITAUNA;APREENDIDO;AUTOMOVEL;2012;HONDA/CIVIC EXS;1
2019-009201282-001;POLICIA MILITAR;53 CIA PM/23 BPM/7 RPM;139 CIA PM/23 BPM/7 RPM;I04033;CONSUMADO;27/02/2019;00:02:05;DIVINOPOLIS;APREENDIDO;MOTOCICLETA;2011;HONDA/POP100;1
2019-009202220-001;POLICIA MILITAR;142 CIA PM/23 BPM/7 RPM;142 CIA PM/23 BPM/7 RPM;A16000;CONSUMADO;27/02/2019;00:10:44;DIVINOPOLIS;RECUPERADO;AUTOMOVEL;2013;RENAULT/DUSTER 20 D 4X4;1
2019-009215182-001;POLICIA MILITAR;2 PEL/290 CIA PM/63 BPM/7 RPM;7 CIA PM RV/BPMRV/CPRV;T10161;CONSUMADO;27/02/2019;04:50:00;FORMIGA;APREENDIDO;CAMINHONETE;2001;GM/S10 2.4 S;1
2019-009217350-001;POLICIA MILITAR;3 PEL/142 CIA PM/23 BPM/7 RPM;142 CIA PM/23 BPM/7 RPM;C01155;CONSUMADO;27/02/2019;06:21:22;CARMO DO CAJURU;FURTADO;AUTOMOVEL;1995;FIAT/UNO ELECTRONIC;1
2019-009219949-001;POLICIA MILITAR;3 PEL/290 CIA PM/63 BPM/7 RPM;290 CIA PM/63 BPM/7 RPM;E08034;CONSUMADO;27/02/2019;06:55:00;SAO SEBASTIAO DO OESTE;APREENDIDO;MOTOCICLETA;2013;HONDA/CG 150 FAN ESI;1
2019-009222128-001;POLICIA MILITAR;50 CIA PM/7 BPM/7 RPM;7 CIA PM RV/BPMRV/CPRV;C01180;CONSUMADO;27/02/2019;07:44:42;BOM DESPACHO;RECUPERADO;UTILITARIO (TIPO DE VEICULO);2017;LR/DISC SPT TD4 HSE;1
2019-009234135-001;POLICIA MILITAR;DESATIVADASRACIONAL SEDE/63 BPM;51 CIA PM/23 BPM/7 RPM;T10161;CONSUMADO;27/02/2019;09:19:25;ITAUNA;APREENDIDO;MOTONETA;2014;HONDA/LEAD 110;1
2019-009235036-001;POLICIA MILITAR;INVÁLIDO;142 CIA PM/23 BPM/7 RPM;C01180;CONSUMADO;27/02/2019;08:45:54;DIVINOPOLIS;RECUPERADO;MOTOCICLETA;2006;YAMAHA/YBR 125E;1
2019-009239517-001;POLICIA MILITAR;3 PEL/19 CIA PM IND/7 RPM;19 CIA PM IND/7 RPM;T10161;CONSUMADO;27/02/2019;09:43:01;PARA DE MINAS;APREENDIDO;MOTONETA;2011;HONDA/BIZ 125 ES;1
2019-009241858-001;POLICIA MILITAR;DESATIVADASRACIONAL SEDE/63 BPM;51 CIA PM/23 BPM/7 RPM;T10161;CONSUMADO;27/02/2019;10:04:53;ITAUNA;APREENDIDO;AUTOMOVEL;2015;RENAULT/MASTER MARTI M;1
2019-009242248-001;POLICIA MILITAR;3 PEL/19 CIA PM IND/7 RPM;19 CIA PM IND/7 RPM;T10161;CONSUMADO;27/02/2019;09:54:00;PARA DE MINAS;APREENDIDO;AUTOMOVEL;1989;VW/PARATI CL;1
2019-009247281-001;POLICIA MILITAR;2 GP/3 PEL/142 CIA PM/23 BPM/7 RPM;142 CIA PM/23 BPM/7 RPM;T10161;CONSUMADO;27/02/2019;10:36:35;SAO GONCALO DO PARA;APREENDIDO;MOTOCICLETA;2015;HONDA/BIZ 125 EX;1
