Número REDS,Data Fato
2019-017135256-001,4/13/2019
2018-022903134-001,5/23/2018
2018-029123934-001,7/2/2018
2018-010297604-001,3/7/2018
2018-019521581-001,5/3/2018
2018-007912778-001,2/21/2018
2019-003954090-001,1/26/2019
2018-037039295-001,8/20/2018
2018-009302440-001,3/1/2018
2018-003786170-001,1/26/2018
2018-048445841-001,10/29/2018
2018-048445841-002,10/29/2018
2018-039828130-001,9/6/2018
2018-009796100-001,3/4/2018
2018-040416707-001,9/10/2018
2018-012135353-001,3/18/2018
2019-006036402-001,2/8/2019
2018-003009044-001,1/21/2018
2018-002808084-001,1/20/2018
2018-014436364-001,4/1/2018
2018-014458640-001,4/1/2018
2018-034480410-001,8/5/2018
2018-034497264-001,8/5/2018
2018-055237670-001,12/12/2018
2018-002887343-001,1/20/2018
2018-024779038-001,5/29/2018
2018-008900310-001,2/27/2018
2018-051040602-001,11/15/2018
2018-048844842-001,11/1/2018
2019-021367415-001,5/7/2019
2018-039782168-001,9/5/2018
2018-038678730-001,8/30/2018
2018-042389406-001,9/22/2018
2018-046127203-001,10/15/2018
2018-004868551-001,2/2/2018
2018-018073115-001,4/24/2018
2018-030003381-001,7/8/2018
2018-053732031-001,12/2/2018
2018-052512660-001,11/25/2018
2018-005106160-001,2/4/2018
2018-036119447-001,8/14/2018
2018-027998800-001,6/25/2018
2019-022143934-001,5/12/2019
2018-057935184-001,12/30/2018
2018-046268290-001,10/16/2018
2018-040798267-001,9/12/2018
2019-023872100-001,5/22/2019
2018-044582401-001,10/5/2018
2018-015943168-001,4/10/2018
2018-040399990-001,9/9/2018
2018-013410419-001,3/25/2018
2018-007607776-001,2/19/2018
2018-011371064-001,3/13/2018
2018-012072509-001,3/17/2018
2018-019561060-001,5/3/2018
2018-026218321-001,6/14/2018
2018-054882478-001,12/7/2018
2018-055689070-001,12/14/2018
2019-022052744-001,5/11/2019
2019-022902049-001,5/16/2019
2018-014409530-001,4/1/2018
2019-001712299-001,1/12/2019
2018-046822428-001,10/19/2018
2018-055319241-001,12/12/2018
2018-045278730-001,10/10/2018
2019-000863393-001,1/7/2019
2018-011687291-001,3/15/2018
2018-057487241-001,12/27/2018
2018-018991716-001,4/29/2018
2018-008593332-001,2/25/2018
2018-031022710-001,7/14/2018
2018-041030380-001,9/13/2018
2018-057963047-001,12/30/2018
2019-010243232-001,3/4/2019
2019-002196402-001,1/10/2019
2018-040150089-001,9/8/2018
2018-000166220-001,1/2/2018
2018-045230219-001,10/9/2018
2019-021399135-001,5/8/2019
2018-014993681-001,4/4/2018
2019-001906567-001,1/13/2019
2019-007744153-001,2/18/2019
2019-000266317-001,1/2/2019
2018-042474420-001,9/22/2018
2018-000408959-001,1/3/2018
2018-056978141-001,12/23/2018
2018-045943043-001,10/14/2018
2018-039682698-001,9/5/2018
2018-056051806-001,12/16/2018
2018-037604147-001,8/23/2018
2018-022392171-001,5/20/2018
2019-006966644-001,2/13/2019
2018-006891037-001,2/15/2018
2019-002208857-001,1/15/2019
2018-052079516-001,11/22/2018
2018-050197613-001,11/10/2018
2018-043708335-001,9/30/2018
2019-015005588-001,4/1/2019
2018-041800475-001,9/18/2018
2019-017970215-001,4/18/2019
2019-020607258-001,5/3/2019
2018-023587890-001,5/28/2018
2019-011858602-001,3/28/2019
2019-013833190-001,3/24/2019
2019-018252348-001,4/19/2019
2018-030429162-001,7/8/2018
2018-042372907-001,9/22/2018
2019-000985361-001,1/7/2019
2019-014534296-001,3/29/2019
2018-053929827-001,12/4/2018
2018-017174961-001,4/18/2018
2018-017430161-001,4/19/2018
2018-050493395-001,11/10/2018
2019-019216276-001,4/25/2019
2018-012598210-001,3/20/2018
2019-022850081-001,5/16/2019
2019-022650010-001,5/15/2019
2019-017477820-001,4/15/2019
2018-014552952-001,4/2/2018
2018-035623712-001,8/12/2018
2019-025447660-001,5/30/2019
2018-041401537-001,9/16/2018
2018-030044400-001,7/8/2018
2019-002719088-001,12/18/2018
2019-016280115-001,4/8/2019
2019-024466882-001,5/25/2019
2019-008824219-001,2/25/2019
2018-009422209-001,3/1/2018
2018-047402340-001,9/23/2018
2019-003213017-001,1/21/2019
2018-056469437-001,12/20/2018
2018-020112562-001,5/6/2018
2018-043578070-001,9/29/2018
2018-005243598-001,1/24/2018
2019-000241930-001,1/2/2019
2019-014915295-001,4/1/2019
2018-039809582-001,9/6/2018
2019-011695649-001,3/13/2019
2018-033221804-001,7/28/2018
2019-006628840-001,2/10/2019
2019-004632919-001,1/25/2019
2018-004239486-001,1/29/2018
2019-017397971-001,4/13/2019
2018-008398765-001,2/24/2018
2018-049127196-001,11/3/2018
2018-024652706-001,6/5/2018
2018-014933607-001,4/3/2018
2018-011638546-001,3/14/2018
2019-009928292-001,3/2/2019
2019-005847999-001,2/7/2019
2018-044175210-001,10/2/2018
2018-057832394-001,12/29/2018
2018-029216428-001,7/1/2018
2018-045898019-001,10/14/2018
2018-036637726-001,8/17/2018
2019-000212077-001,1/2/2019
2019-027491652-001,6/11/2019
2018-001692885-001,1/12/2018
2018-053828800-001,12/3/2018
2019-001519231-001,1/11/2019
2018-050826879-001,11/14/2018
2019-007979220-001,2/19/2019
2019-011291476-001,3/10/2019
2019-022428634-001,5/13/2019
2018-032149416-001,7/21/2018
2018-057839894-001,12/29/2018
2019-024302214-001,5/24/2019
2018-021261976-001,5/14/2018
2018-021261976-002,5/14/2018
2019-018747087-001,4/22/2019
2018-045454487-001,10/10/2018
2019-015816745-001,4/5/2019
2018-032830483-001,7/25/2018
2018-040166580-001,9/8/2018
2019-019051075-001,4/23/2019
2018-020742777-001,5/10/2018
2018-004994844-001,2/3/2018
2019-007702090-001,2/18/2019
2018-056780110-001,12/21/2018
2018-053269670-001,11/29/2018
2019-025139167-001,5/29/2019
2019-015081191-001,4/1/2019
2018-007491054-001,2/18/2018
2018-044003909-001,9/30/2018
2018-004593860-001,1/30/2018
2019-022085010-001,5/11/2019
2018-011192671-001,3/12/2018
2019-003127030-001,1/21/2019
2019-003622957-001,1/22/2019
2018-044887613-001,10/7/2018
2018-012855725-001,3/22/2018
2019-015179602-001,4/2/2019
2019-004660825-001,1/30/2019
2019-006859709-001,2/13/2019
2019-014136080-001,3/27/2019
2019-019844180-001,4/14/2019
2018-001630620-001,1/12/2018
2019-019847457-001,4/27/2019
2018-006338062-001,2/11/2018
2019-004634974-001,1/30/2019
2018-014433583-001,4/1/2018
2018-010494826-001,3/8/2018
2018-055874804-001,12/16/2018
2019-025657104-001,6/1/2019
2018-052029995-001,11/22/2018
2018-007004956-001,2/15/2018
2019-013302102-001,3/22/2019
2018-003215843-001,1/23/2018
2018-032110566-001,7/21/2018
2019-008396872-001,2/22/2019
2018-051671066-001,11/19/2018
2019-000446124-001,1/4/2019
2019-017125668-001,4/13/2019
2018-003506369-001,1/24/2018
2018-019735393-001,5/4/2018
2018-022725040-001,5/22/2018
2018-041618160-001,9/17/2018
2018-025381960-001,6/9/2018
2018-020850713-001,5/11/2018
2019-016060046-001,4/7/2019
2018-026034271-001,6/12/2018
2018-033893747-001,8/1/2018
2018-003789475-001,1/26/2018
2019-026355248-001,6/5/2019
2019-017979677-001,4/18/2019
2018-025223070-001,6/8/2018
2019-001620063-001,1/11/2019
2018-012525275-001,3/20/2018
2019-014901354-001,3/31/2019
2019-014136681-001,3/26/2019
2019-018354945-001,4/20/2019
2019-003445751-001,1/23/2019
2018-006689940-001,2/13/2018
2019-018749390-001,4/22/2019
2018-023861875-001,5/30/2018
2018-049001436-001,11/2/2018
2018-043396825-001,9/28/2018
2018-027237394-001,6/21/2018
2018-048445917-001,10/29/2018
2018-037360785-001,8/22/2018
2019-023485420-001,5/20/2019
2018-054714682-001,12/8/2018
2018-037972208-001,8/25/2018
2019-023223441-001,5/18/2019
2019-023603916-001,5/20/2019
2019-000272280-001,1/3/2019
2018-042648424-001,9/24/2018
2018-012406426-001,3/19/2018
2019-014247910-001,3/28/2019
2018-053777995-001,12/3/2018
2018-034979972-001,8/8/2018
2018-024967810-001,6/6/2018
2018-026775348-001,6/18/2018
2018-042505582-001,9/21/2018
2018-054318356-001,12/6/2018
2019-003480841-001,1/23/2019
2018-023226943-001,5/25/2018
2019-010861533-001,3/8/2019
2018-054893180-001,12/10/2018
2018-025506708-001,6/10/2018
2018-015066923-001,4/5/2018
2018-013206301-001,3/24/2018
2019-020241231-001,5/1/2019
2018-053202622-001,11/29/2018
2018-054797783-001,12/9/2018
2018-022532892-001,5/21/2018
2018-042549526-001,9/23/2018
2018-043784917-001,10/1/2018
2019-009754050-001,3/1/2019
2018-044572462-001,10/5/2018
2018-030834903-001,7/13/2018
2019-020163790-001,4/30/2019
2019-006918358-001,2/13/2019
2018-054917858-001,12/10/2018
2019-000845520-001,1/7/2019
2018-046055981-001,10/15/2018
2019-002365157-001,1/16/2019
2018-039317308-001,9/3/2018
2019-012368839-001,3/17/2019
2018-009272520-001,3/1/2018
2018-057873770-001,12/29/2018
2019-000866616-001,1/6/2019
2018-053128784-001,11/29/2018
2019-002168145-001,9/18/2018
2018-021290441-001,5/14/2018
2019-016178107-001,4/8/2019
2018-034679566-001,8/6/2018
2018-013111010-001,3/23/2018
2018-035538034-001,8/11/2018
2018-043183810-001,9/27/2018
2018-045112602-001,10/9/2018
2019-007030822-001,2/14/2019
2018-029912779-001,7/7/2018
2018-028639145-001,6/29/2018
2018-022661637-001,5/22/2018
2018-052646661-001,11/26/2018
2018-002686409-001,1/19/2018
2018-047241110-001,10/22/2018
2018-018434806-001,4/26/2018
2018-030226244-001,7/9/2018
2019-017736456-001,4/16/2019
2019-016282653-001,4/8/2019
2018-052119325-001,11/22/2018
2018-009612667-001,3/3/2018
2018-003900580-001,1/27/2018
2018-003072289-001,1/21/2018
2018-006743831-001,2/14/2018
2019-014548092-001,3/29/2019
2018-030355268-001,7/10/2018
2018-051158522-001,11/16/2018
2018-018701890-001,4/27/2018
2019-016346853-001,4/8/2019
2019-022249430-001,5/13/2019
2018-003733888-001,1/26/2018
2018-040630402-001,9/11/2018
2019-025465803-001,5/31/2019
2018-022691449-001,5/21/2018
2018-049921644-001,11/8/2018
2018-028504269-001,6/28/2018
2018-022910060-001,5/23/2018
2018-035426440-001,8/10/2018
2019-006373256-001,2/10/2019
2019-010687933-001,3/7/2019
2019-003823694-001,1/25/2019
2019-011841661-001,3/14/2019
2019-001716951-001,1/12/2019
2018-040490130-001,9/10/2018
2019-007875815-001,2/19/2019
2018-050423055-001,11/11/2018
2018-016289683-001,4/12/2018
2019-015011306-001,4/1/2019
2018-055503304-001,12/13/2018
2019-024206348-001,5/23/2019
2019-022271819-001,5/13/2019
2019-016879842-001,4/11/2019
2018-054550601-001,12/7/2018
2019-024795792-001,5/27/2019
2019-018840445-001,4/22/2019
2018-057652559-001,12/12/2018
2019-010821453-001,2/15/2019
2019-008804233-001,2/24/2019
2019-007214205-001,2/15/2019
2018-024612171-001,6/4/2018
2018-018889541-001,4/28/2018
2018-042502732-001,9/23/2018
2018-011550700-001,3/10/2018
2018-039752280-001,9/5/2018
2019-000302955-001,1/3/2019
2019-024721909-001,5/24/2019
2019-008717160-001,2/23/2019
2018-012202347-001,3/18/2018
2018-026753310-001,6/18/2018
2018-035196935-001,8/9/2018
2019-022554892-001,5/14/2019
2018-016671830-001,4/15/2018
2018-012421320-001,3/19/2018
2018-011705477-001,3/15/2018
2018-002709461-001,1/19/2018
2018-020406116-001,5/8/2018
2018-023832741-001,5/30/2018
2018-052130128-001,11/22/2018
2018-025697777-001,6/11/2018
2018-027920090-001,6/25/2018
2018-020919208-001,5/11/2018
2018-025117533-001,6/7/2018
2018-032995810-001,7/26/2018
2018-025229101-001,6/8/2018
2018-049623512-001,11/6/2018
2018-008114485-001,2/22/2018
2018-008234166-001,2/23/2018
2018-014619645-001,4/2/2018
2018-032041194-001,7/20/2018
2018-033569673-001,7/30/2018
2018-013079902-001,3/23/2018
2019-008380553-001,2/21/2019
2019-010710799-001,3/7/2019
2018-041604392-001,9/17/2018
2018-038122404-001,8/27/2018
2018-012474297-001,3/20/2018
2018-021457288-001,5/15/2018
2019-026011540-001,6/2/2019
2018-017707636-001,4/21/2018
2019-016687965-001,4/10/2019
2018-026398635-001,6/15/2018
2019-021984674-001,5/11/2019
2018-055536044-001,12/13/2018
2018-055902991-001,12/16/2018
2018-000136643-001,1/2/2018
2019-010890808-001,3/6/2019
2018-001935320-001,1/14/2018
2018-034211981-001,8/3/2018
2018-046738318-001,10/18/2018
2018-011431896-001,3/13/2018
2019-021485610-001,5/8/2019
2019-002594283-001,1/17/2019
2019-011651482-001,3/13/2019
2019-024171137-001,5/23/2019
2018-022076141-001,5/18/2018
2019-019243329-001,4/25/2019
2019-013185373-001,3/21/2019
2018-027683176-001,6/23/2018
2018-013016110-001,3/22/2018
2019-019005113-001,4/24/2019
2018-005117186-001,2/4/2018
2018-051245649-001,11/16/2018
2018-043205210-001,9/27/2018
2018-036047491-001,8/14/2018
2018-014825476-001,3/31/2018
2018-037744292-001,8/24/2018
2018-040642121-001,8/30/2018
2018-051983358-001,11/21/2018
2018-000433363-001,1/4/2018
2018-008921014-001,2/27/2018
2018-028083385-001,6/26/2018
2018-056505499-001,12/20/2018
2019-022288766-001,5/13/2019
2018-005241573-001,2/1/2018
2019-006366360-001,2/2/2019
2019-020025405-001,4/30/2019
2019-020413538-001,5/2/2019
2018-051032387-001,11/14/2018
2018-014174104-001,3/30/2018
2019-014490883-001,3/29/2019
2019-009627299-001,3/1/2019
2018-056161522-001,12/17/2018
2018-019700836-001,5/4/2018
2018-050757858-001,11/13/2018
2018-025225326-001,6/8/2018
2018-009069460-001,2/28/2018
2018-034674460-001,8/6/2018
2018-003553992-001,1/25/2018
2018-027730535-001,6/24/2018
2019-012770467-001,3/18/2019
2018-036725035-001,8/18/2018
2018-043367695-001,9/28/2018
2019-026003803-001,6/3/2019
2018-003510248-001,1/24/2018
2018-038582077-001,8/29/2018
2018-057251979-001,12/25/2018
2018-004683700-001,1/20/2018
2019-016396612-001,4/9/2019
2018-011673075-001,3/14/2018
2018-027703980-001,6/23/2018
2018-012525535-001,3/20/2018
2018-025693359-001,4/11/2018
2018-022080033-001,5/17/2018
2018-054310124-001,12/6/2018
2018-004903957-001,1/30/2018
2018-050138931-001,11/9/2018
2019-018277160-001,4/20/2019
2019-020291317-001,5/1/2019
2019-022236497-001,5/12/2019
2018-014443745-001,4/1/2018
2018-042026050-001,9/20/2018
2018-007032834-001,2/15/2018
2018-003941651-001,1/27/2018
2019-011923378-001,3/14/2019
2018-016581162-001,4/14/2018
2018-029845233-001,7/7/2018
2018-011272677-001,3/13/2018
2018-013797520-001,3/28/2018
2018-044706989-001,10/6/2018
2018-024464238-001,6/4/2018
2019-020042939-001,4/30/2019
2019-018376958-001,4/20/2019
2019-008040960-001,2/20/2019
2019-016577437-001,4/10/2019
2018-049191760-001,11/3/2018
2018-048720875-001,10/31/2018
2019-001568836-001,1/11/2019
2018-033790210-001,7/31/2018
2018-033155492-001,7/27/2018
2019-008808504-001,2/24/2019
2018-026159713-001,6/14/2018
2018-052140177-001,11/22/2018
2019-024773842-001,5/17/2019
2018-013774672-001,3/27/2018
2018-034789360-001,8/7/2018
2018-029639550-001,7/5/2018
2019-001980444-001,1/14/2019
2019-013358107-001,3/22/2019
2019-011667717-001,3/13/2019
2018-054695602-001,12/8/2018
2018-042044340-001,9/20/2018
2019-019115682-001,4/24/2019
2018-009710623-001,3/3/2018
2018-038395192-001,8/28/2018
2018-018780178-001,4/28/2018
2018-016142746-001,4/11/2018
2018-009503870-001,1/17/2018
2018-030977028-001,7/14/2018
2018-000938383-001,1/7/2018
2019-010799423-001,3/8/2019
2018-011901220-001,3/16/2018
2019-011859873-001,3/14/2019
2018-011596136-001,3/14/2018
2018-006280368-001,2/11/2018
2018-054014123-001,12/4/2018
2019-027699980-001,6/11/2019
2019-009273314-001,2/27/2019
2019-007402940-001,2/16/2019
2019-002817200-001,1/19/2019
2019-011066307-001,3/9/2019
2018-023904242-001,5/30/2018
2018-000938383-002,1/7/2018
2018-012034876-001,3/17/2018
2018-044928377-001,10/7/2018
2018-045036226-001,10/8/2018
2018-045687605-001,10/11/2018
2018-046352827-001,10/17/2018
2019-000805781-001,1/6/2019
2019-005974104-001,2/7/2019
2019-009045509-001,2/26/2019
2018-015007007-001,4/4/2018
2018-002919745-001,1/20/2018
2018-053907896-001,11/3/2018
2018-057472610-001,12/27/2018
2019-015459394-001,4/3/2019
2018-028988015-001,7/1/2018
2019-009654172-001,3/1/2019
2019-014490435-001,3/25/2019
2018-008486700-001,2/24/2018
2018-013442533-001,3/26/2018
2018-021773656-001,5/17/2018
2018-052304802-001,11/23/2018
2018-034574121-001,8/5/2018
2019-000513917-001,12/27/2018
2018-035742769-001,8/12/2018
2018-038622685-001,8/29/2018
2018-011670281-001,3/15/2018
2018-034226479-001,8/3/2018
2018-048079210-001,10/27/2018
2018-011938231-001,3/16/2018
2018-041418430-001,9/16/2018
2018-045747393-001,10/13/2018
2018-019454767-001,5/2/2018
2018-057808837-001,12/29/2018
2018-002312576-001,1/16/2018
2018-008112943-001,2/22/2018
2019-018455870-001,4/21/2019
2019-023312842-001,5/18/2019
2018-005315650-001,2/5/2018
2019-003788640-001,12/20/2018
2018-008506233-001,2/24/2018
2018-006707420-001,2/14/2018
2019-004762350-001,1/31/2019
2018-042634998-001,9/24/2018
2019-015335029-001,4/2/2019
2019-018634486-001,4/22/2019
2018-017111260-001,4/17/2018
2019-016494425-001,4/9/2019
2018-028068872-001,6/26/2018
2018-036864355-001,8/19/2018
2018-051344729-001,11/17/2018
2019-000043952-001,1/1/2019
2018-011531115-001,3/10/2018
2018-058014659-001,12/30/2018
2018-000010818-001,1/1/2018
2018-011482151-001,3/14/2018
2018-004106176-001,1/28/2018
2018-054400783-001,12/6/2018
2019-014709360-001,3/30/2019
2018-041509659-001,9/17/2018
2019-012220652-001,3/16/2019
2018-036611154-001,8/17/2018
2018-012158934-001,3/18/2018
2018-004975757-001,2/3/2018
2018-052181853-001,11/22/2018
2018-000585704-001,1/5/2018
2018-000691422-001,1/5/2018
2018-048466232-001,10/29/2018
2018-016642434-001,4/14/2018
2019-005590588-001,2/5/2019
2018-027438714-001,6/22/2018
2019-017415464-001,4/15/2019
2019-021527641-001,5/7/2019
2018-018250442-001,4/25/2018
2018-050314619-001,11/10/2018
2019-011773764-001,3/13/2019
2019-001530285-001,1/11/2019
2018-001811340-001,1/12/2018
2018-046306148-001,10/16/2018
2019-019487531-001,4/26/2019
2019-008630200-001,2/22/2019
2019-000964823-001,1/7/2019
2019-025251785-001,5/29/2019
2018-053528830-001,12/1/2018
2018-017717917-001,4/21/2018
2018-009684701-001,3/3/2018
2019-018134393-001,4/19/2019
2018-026943423-001,6/19/2018
2018-023364366-001,5/26/2018
2018-041354886-001,9/15/2018
2019-027121790-001,6/9/2019
2018-045194110-001,10/9/2018
2018-029338045-001,7/4/2018
2018-022073620-001,5/18/2018
2018-015357934-001,4/6/2018
2018-021867000-001,5/17/2018
2019-015608759-001,4/4/2019
2019-011080536-001,3/9/2019
2019-000407337-001,1/3/2019
2018-021444116-001,5/15/2018
2018-048012532-001,10/26/2018
2018-016057118-001,4/11/2018
2019-011805592-001,3/13/2019
2018-031978164-001,7/20/2018
2019-023501334-001,5/20/2019
2018-055878919-001,12/16/2018
2018-008405715-001,2/24/2018
2019-019098718-001,4/24/2019
2018-011197950-001,3/12/2018
2018-009758108-001,3/4/2018
2018-018041191-001,4/23/2018
2018-049226248-001,11/3/2018
2018-056020520-001,12/17/2018
2019-010391120-001,3/5/2019
2018-052596634-001,11/26/2018
2019-018803475-001,4/23/2019
2018-033209643-001,7/28/2018
2018-038068491-001,8/26/2018
2018-006951098-001,2/10/2018
2018-016336560-001,4/12/2018
2018-030460646-001,7/11/2018
2018-024417247-001,6/3/2018
2018-011516593-001,3/13/2018
2018-022180870-001,5/19/2018
2018-008635517-001,2/25/2018
2018-029888793-001,7/7/2018
2018-000651041-001,1/5/2018
2019-011170985-001,3/10/2019
2019-021197187-001,5/7/2019
2018-033544589-001,7/30/2018
2018-024471192-001,6/4/2018
2019-011211880-001,3/10/2019
2019-027133515-001,6/9/2019
2019-019123438-001,4/24/2019
2018-055450095-001,12/13/2018
2019-019365130-001,4/26/2019
2018-024296607-001,6/2/2018
2018-055255838-001,12/11/2018
2019-011369548-001,3/11/2019
2018-054834229-001,12/5/2018
2019-008093369-001,2/17/2019
2018-027225452-001,6/20/2018
2018-012059882-001,3/17/2018
2018-008566509-001,2/25/2018
2018-055272261-001,12/12/2018
2019-009684181-001,3/1/2019
2018-056089460-001,12/17/2018
2019-012715231-001,3/19/2019
2018-045729194-001,10/12/2018
2018-032692181-001,7/24/2018
2018-049803711-001,11/7/2018
2018-034103296-001,7/31/2018
2019-019165229-001,4/25/2019
2019-006344213-001,2/10/2019
2019-023794669-001,5/21/2019
2019-014192422-001,3/27/2019
2018-037184086-001,8/21/2018
2018-043137852-001,9/26/2018
2018-027030935-001,6/19/2018
2018-018629574-001,4/27/2018
2019-005109675-001,2/2/2019
2018-035100430-001,8/8/2018
2018-034286550-001,8/2/2018
2018-024470025-001,5/26/2018
2019-006812683-001,2/12/2019
2018-020653742-001,5/10/2018
2018-031015944-001,7/14/2018
2018-027517680-001,6/22/2018
2019-015601456-001,4/4/2019
2019-010754078-001,3/7/2019
2018-006896553-001,2/15/2018
2018-037539228-001,8/22/2018
2019-021027273-001,5/6/2019
2018-041002473-001,9/13/2018
2019-024931201-001,5/28/2019
2018-015794455-001,4/7/2018
2018-002051587-001,1/15/2018
2019-001788279-001,1/12/2019
2018-021760722-001,5/14/2018
2018-009272047-001,3/1/2018
2019-010682053-001,3/7/2019
2018-024505355-001,6/4/2018
