MUNICIPIO;VALIDADOR;VALIDADOR_TIPO;CIA_BASE;BAIRRO;TIPO;SETOR;SUBSETOR;COD_SETOR;OBSERVACAO
DIVINOPOLIS;JOSE LEITE CARVALHO;LOGRADOURO_NAO_CAD;142ª CIA PM;DANILO PASSOS;URBANO;NITEROI;MANOEL VALINHOS;23.142.2;
DIVINOPOLIS;MOSCOU;LOGRADOURO;142ª CIA PM;SANTA ROSA;URBANO;PORTO VELHO;VALE DO SOL;23.142.1;
ITAUNA;REGIÃO SUMIDOURO;BAIRRO_NAO_CAD;51ª CIA PM;ZONA RURAL;RURAL;LOURDES ITATIAIUCU;;;
ITAUNA;ESTRADA DE ACESSO AO POVOADO DE BREJO ALEGRE;PONTO_REF;51ª CIA PM;ZONA RURAL;RURAL;SANTANENSE MORADA NOVA;;;
ITAUNA;ARI COUTINHO;LOGRADOURO_NAO_CAD;51ª CIA PM;BELVEDERE;URBANO;CENTRO PADRE EUSTAQUIO;;;
ITAUNA;ANTONIO ROSA DE FREITAS;LOGRADOURO_NAO_CAD;51ª CIA PM;TROPICAL;URBANO;SANTANENSE MORADA NOVA;;;
ITAUNA;SERJOBES MARINHO;LOGRADOURO_NAO_CAD;51ª CIA PM;VITORIA;URBANO;CENTRO PADRE EUSTAQUIO;;;
ITAUNA;DONA NECA;LOGRADOURO_NAO_CAD;51ª CIA PM;CENTRO;URBANO;CENTRO PADRE EUSTAQUIO;;;
ITAUNA;REGIÃO CAMILOTE CH;LOGRADOURO_NAO_CAD;51ª CIA PM;ZONA RURAL;RURAL;LOURDES ITATIAIUCU;;;
ITAUNA;DIMAS GONCALVES LIMA;LOGRADOURO_NAO_CAD;51ª CIA PM;BELA VISTA;URBANO;SANTANENSE MORADA NOVA;;;
ITAUNA;MARIA DO CARMO MIRRHA;LOGRADOURO_NAO_CAD;51ª CIA PM;AEROPORTO;URBANO;SANTANENSE MORADA NOVA;;;
ITAUNA;SAO JOAO;LOGRADOURO_NAO_CAD;51ª CIA PM;CENTRO;URBANO;CENTRO PADRE EUSTAQUIO;;;
ITAUNA;MATO GROSSO;LOGRADOURO;51ª CIA PM;ZONA RURAL;RURAL ;CENTRO PADRE EUSTAQUIO;;;POVOADO
ITAUNA;INDUSTRIAL;LOGRADOURO;51ª CIA PM;ZONA RURAL;RURAL;SANTANENSE MORADA NOVA;;;
ITAUNA;ALFREDO ALVES DE SOUSA;LOGRADOURO;51ª CIA PM;GARCIAS;URBANO;SANTANENSE MORADA NOVA;;;
ITAUNA;OTAVIO ANTUNES MOREIRA;LOGRADOURO;51ª CIA PM;ITATIAIUCU;URBANO;LOURDES ITATIAIUCU;;;
ITAUNA;PRA?A CELI;LOGRADOURO;51ª CIA PM;MORRO DO SOL;URBANO;LOURDES ITATIAIUCU;;;
ITAUNA;FCA BALBINA COELHO;LOGRADOURO;51ª CIA PM;JADIR MARINHO DE FARIA;URBANO;CENTRO PADRE EUSTAQUIO;;;
ITAUNA;CINCO;LOGRADOURO;51ª CIA PM;LOURDES;URBANO;LOURDES ITATIAIUCU;;;
ITAUNA;2019-054152410-001;N_RAT;51ª CIA PM;JADIR MARINHO DE FARIA;RURAL;CENTRO PADRE EUSTAQUIO;;;
ITAUNA;2019-054689122-001;N_RAT;51ª CIA PM;SANTA MONICA;RURAL;CENTRO PADRE EUSTAQUIO;;;
ITAUNA;2019-055292457-001;N_RAT;51ª CIA PM;SANTA MONICA;RURAL;CENTRO PADRE EUSTAQUIO;;;
ITAUNA;2019-055367450-001;N_RAT;51ª CIA PM;SANTA MONICA;RURAL ;CENTRO PADRE EUSTAQUIO;;;
ITAUNA;2019-055697505-001;N_RAT;51ª CIA PM;SANTA MONICA;RURAL;CENTRO PADRE EUSTAQUIO;;;
ITAUNA;2019-056636637-001;N_RAT;51ª CIA PM;SANTA MONICA;RURAL;CENTRO PADRE EUSTAQUIO;;;
ITAUNA;2019-054255687-001;N_RAT;51ª CIA PM;ZONA RURAL;RURAL;LOURDES ITATIAIUCU;;;
DIVINOPOLIS;TAILANDIA;LOGRADOURO;142ª CIA PM;NOSSA SENHORA DE LOURDES;URBANO;PORTO VELHO;INTERLAGOS;23.142.1;
DIVINOPOLIS;SILVIO HONORIO DA COSTA;LOGRADOURO;53ª CIA PM;NOVA FORTALEZA;URBANO;BOM PASTOR;SERRA VERDE;23.53.3;
DIVINOPOLIS;23 de novembro;LOGRADOURO;53ª CIA PM;IPIRANGA;URBANO;ALTO GOIAS;LP PEREIRA;23.139.2;
DIVINOPOLIS;2019-053434060-001;N_RAT;53ª CIA PM;IPIRANGA;URBANO;ALTO GOIAS;LP PEREIRA;23.53.3;
DIVINOPOLIS;2019-053540100-001;N_RAT;139ª CIA PM;CASA NOVA;URBANO;PLANALTO;QUINTINO;23.139.2.4;
DIVINOPOLIS;2019-053749960-001;N_RAT;139ª CIA PM;SANTA LUZIA;URBANO;PLANALTO;PLANALTO;23.139.2.1;
DIVINOPOLIS;2019-053888950-001;N_RAT;139ª CIA PM;SANTA LUZIA;URBANO;PLANALTO;PLANALTO;23.139.2.1;
DIVINOPOLIS;2019-054808653-001;N_RAT;139ª CIA PM;SANTA LUZIA;URBANO;PLANALTO;PLANALTO;23.139.2.1;
DIVINOPOLIS;2019-055158600-001;N_RAT;139ª CIA PM;SANTA LUZIA;URBANO;PLANALTO;PLANALTO;23.139.2.1;
DIVINOPOLIS;2019-055259836-001;N_RAT;139ª CIA PM;QUINTINO;URBANO;PLANALTO;QUINTINO;23.139.2.4;
DIVINOPOLIS;2019-055290592-001;N_RAT;139ª CIA PM;SANTA LUZIA;URBANO;PLANALTO;PLANALTO;23.139.2.1;
DIVINOPOLIS;2019-056330487-001;N_RAT;139ª CIA PM;SANTA LUZIA;URBANO;PLANALTO;PLANALTO;23.139.2.1;
DIVINOPOLIS;2019-056370385-001;N_RAT;139ª CIA PM;QUINTINO;URBANO;PLANALTO;QUINTINO;23.139.2.4;
DIVINOPOLIS;2019-056436922-001;N_RAT;139ª CIA PM;CASA NOVA;URBANO;PLANALTO;QUINTINO;23.139.2.4;
DIVINOPOLIS;2019-057352835-001;N_RAT;139ª CIA PM;SANTA LUZIA;URBANO;PLANALTO;PLANALTO;23.139.2.1;
DIVINOPOLIS;2019-057684842-001;N_RAT;139ª CIA PM;SANTA LUZIA;URBANO;PLANALTO;PLANALTO;23.139.2.1;
DIVINOPOLIS;2019-057693191-001;N_RAT;139ª CIA PM;SANTA LUZIA;URBANO;PLANALTO;PLANALTO;23.139.2.1;
DIVINOPOLIS;2019-055682550-001;N_REDS;139ª CIA PM;BELO VALE;URBANO;PLANALTO;TIETE;23.139.2.1;
DIVINOPOLIS;2019-056023969-001;N_REDS;139ª CIA PM;JARDIM REAL;URBANO;PLANALTO;QUINTINO;23.139.2;MG 050 KM 160
DIVINOPOLIS;2019-059198914-001;N_REDS;53ª CIA PM;SERRA VERDE;URBANO;BOM PASTOR;SERRA VERDE;23.53.1;
NOVA SERRANA;GAMAS - RUA PROCOPIO FIRMINO;LOGRADOURO;280ª CIA PM;GAMAS;RURAL;ZONA RURAL;ZONA RURAL;60.280.2;
NOVA SERRANA;NILTON CESAR DE ARAUJO;LOGRADOURO;279ª CIA PM;NOSSA SENHORA DO CARMO;URBANO;SAO GERALDO;SAO GERALDO;60.279.2;
NOVA SERRANA;ESPERANÇA;BAIRRO_NAO_CAD;279ª CIA PM;ESPERANCA;URBANO;SAO GERALDO;SAO GERALDO;60.279.2;
DIVINOPOLIS;JOSE JOAO DE OLIVEIRA;LOGRADOURO_NAO_CAD;139ª CIA PM;JARDIM PRIMERA;URBANO;PLANALTO;ERMIDA;23.139.2;
NOVA SERRANA;BR 262 KM443;LOGRADOURO_NAO_CAD;280ª CIA PM;ZONA RURAL;RURAL;ZONA RURAL;ZONA RURAL;60.279.2;ZONA RUAL 279ª CIA PM
NOVA SERRANA;EPITACIO PESSOA;LOGRADOURO_NAO_CAD;279ª CIA PM;LARANJEIRAS;URBANO;SAO GERALDO;SAO GERALDO;60.279.2;
NOVA SERRANA;LAVINIA QUEIROZ;LOGRADOURO_NAO_CAD;279ª CIA PM;PADRE LAURO;URBANO;ROMEU DUARTE;ROMEU DUARTE;60.279.1;
NOVA SERRANA;PADRE LIBERIO;LOGRADOURO_NAO_CAD;279ª CIA PM;CENTRO;URBANO;SUPER CENTRO;HIPERCENTRO;60.279.3;
ITAUNA;OUTONO;LOGRADOURO_NAO_CAD;51ª CIA PM;GRANJA GLORIA;URBANO;SANTANENSE MORADA NOVA;SANTANENSE;23.51.?;2019-060334085-001
NOVA SERRANA;CARMELIA SOARES RODRIGUES;LOGRADOURO_NAO_CAD;279ª CIA PM;CIDADE NOVA;URBANO;SAO GERALDO;CIDADE NOVA;60.279.2;
NOVA SERRANA;CIDADE NOVA II;BAIRRO_NAO_CAD;279ª CIA PM;CIDADE NOVA;URBANO;SAO GERALDO;CIDADE NOVA;60.279.2;
NOVA SERRANA;PROLONGAMENTO ADALBERTO AMARAL;BAIRRO_NAO_CAD;279ª CIA PM;PROLONGAMENTO ADALBERTO FERREIRA AMARAL;URBANO;SAO GERALDO;SAO GERALDO;60.279.2;
NOVA SERRANA;MARIO VAZ;LOGRADOURO_NAO_CAD;279ª CIA PM;PROLONGAMENTO ADALBERTO FERREIRA AMARAL;URBANO;SAO GERALDO;SAO GERALDO;60.279.2;
DIVINOPOLIS;2019-061207280-001;N_REDS;53ª CIA PM;IPIRANGA;URBANO;ALTO GOIAS;LP PEREIRA;23.53.2;
NOVA SERRANA;PINDUCA;LOGRADOURO_NAO_CAD;280ª CIA PM;PINDUCA;URBANO;ZONA RURAL;ZONA RURAL;60.280.2;
NOVA SERRANA;WOLANDA BAPTISTA;LOGRADOURO_NAO_CAD;279ª CIA PM;LARANJEIRAS;URBANO;SAO GERALDO;SAO GERALDO;60.279.2;
DIVINOPOLIS;NOVA FORTALEZA 1;COMPLEMENTO_END;53ª CIA PM;NOVA FORTALEZA;URBANO;BOM PASTOR;SERRA VERDE;23.53.3;
DIVINOPOLIS;cacoco de cima;BAIRRO_NAO_CAD;139ª CIA PM;CACOCO;RURAL;PLANALTO;QUINTINO;23.139.2;
DIVINOPOLIS;sapecaco;LOGRADOURO_NAO_CAD;139ª CIA PM;CACOCO DE CIMA;URBANO;PLANALTO;QUINTINO;23.139.2;
ITAUNA;BAR DO TIGANÁ;PONTO_REF;51ª CIA PM;PARQUE JARDIM SANTANENSE;URBANO;SANTANENSE MORADA NOVA;SANTANENSE;23.51.2;
ITAUNA;OLEGARIO MACIEL;LOGRADOURO_NAO_CAD;51ª CIA PM;PARQUE JARDIM SANTANENSE;URBANO;SANTANENSE MORADA NOVA;SANTANENSE;23.51.2;
DIVINOPOLIS;CAUBI NOTINI;LOGRADOURO_NAO_CAD;142ª CIA PM;AEROPORTO;URBANO;PORTO VELHO;VALE DO SOL;23.142.1;
DIVINOPOLIS;SANTOS DUMONT;LOGRADOURO_NAO_CAD;142ª CIA PM;MANOEL VALINHAS;URBANO;NITEROI;MANOEL VALINHOS;23.142.1;
NOVA SERRANA;SANTA TEREZA;BAIRRO_NAO_CAD;280ª CIA PM;SANTA TEREZA;URBANO;SANTA SARA;PLANALTO;60.280.2;
NOVA SERRANA;CIDADE NOVA III;BAIRRO_NAO_CAD;279ª CIA PM;CIDADE NOVA;URBANO;SAO GERALDO;CIDADE NOVA;60.279.2;
NOVA SERRANA;MARCOS ALAN GOMES GUIMARÃES;LOGRADOURO_NAO_CAD;279ª CIA PM;CIDADE NOVA;URBANO;SAO GERALDO;CIDADE NOVA;60.279.2;
NOVA SERRANA;AREIAS BRANCA;LOGRADOURO_NAO_CAD;280ª CIA PM;ZONA RURAL;RURAL;ZONA RURAL;ZONA RURAL;60.280.1;
DIVINOPOLIS;2019-061806061-001;N_REDS;139ª CIA PM;CHORO;URBANO;PLANALTO;ERMIDA;23.139.2;
ITAUNA;2019-062023955-001;N_REDS;51ª CIA PM;PADRE EUSTAQUIO;URBANO;CENTRO PADRE EUSTAQUIO;;23.51.1;
NOVA SERRANA;PARK DAS AVES;BAIRRO_NAO_CAD;279ª CIA PM;PARQUE DAS AVES;URBANO;SAO GERALDO;CIDADE NOVA;60.279.2;
NOVA SERRANA;DAS GARCAS;LOGRADOURO_NAO_CAD;279ª CIA PM;PARQUE DAS AVES;URBANO;SAO GERALDO;CIDADE NOVA;60.279.2;
NOVA SERRANA;MINAS GERAIS;LOGRADOURO_NAO_CAD;280ª CIA PM;INDUSTRIAL;URBANO;SANTA SARA;SANTA SARA;60.280.2;
NOVA SERRANA;ANTONIO VENANCIO;BAIRRO;280ª CIA PM;ANTONIO VENANCIO;URBANO;CONCESSO ELIAS;ANTONIO VENANCIO;60.280.1;
NOVA SERRANA;DOS BEIJA-FLORES;LOGRADOURO;280ª CIA PM;ANTONIO VENANCIO;URBANO;CONCESSO ELIAS;ANTONIO VENANCIO;60.280.1;
NOVA SERRANA;2019-059906735-001;N_REDS;279ª CIA PM;SAO JOSE;URBANO;SAO GERALDO;CIDADE NOVA;60.279.2;
DIVINOPOLIS;NILO MACIEL;LOGRADOURO_NAO_CAD;142ª CIA PM;PONTE FUNDA;URBANO;PORTO VELHO;INTERLAGOS;23.142.1;
DIVINOPOLIS;TOME DE SOUZA;LOGRADOURO;139ª CIA PM;ESPLANADA;URBANO;SAO JOSE;CATALAO;23.139.1;
DIVINOPOLIS;MARECHAL CASTILHO;LOGRADOURO;142ª CIA PM;HALIM SOUKI;URBANO;NITEROI;MANOEL VALINHOS;23.142.2;
DIVINOPOLIS;2019-047225082-001;N_REDS;139ª CIA PM;CACHOEIRINHA;URBANO;PLANALTO;ERMIDA;23.139.2;
DIVINOPOLIS;CAPETINGA;LOGRADOURO_NAO_CAD;139ª CIA PM;SAO JOSE;URBANO;SAO JOSE;CATALAO;23.139.1;
NOVA SERRANA;ZONA RU;BAIRRO_NAO_CAD;280ª CIA PM;CAPAO;URBANO;ZONA RURAL;ZONA RURAL;60.279.1;ZONA RUAL 279ª CIA PM
NOVA SERRANA;PARK GUMERCINDA MARTINS;BAIRRO_NAO_CAD;279ª CIA PM;PARK DONA GUMERCINDA MARTINS;URBANO;ROMEU DUARTE;ROMEU DUARTE;60.279.1;
NOVA SERRANA;RIPA;BAIRRO_NAO_CAD;280ª CIA PM;RIPAS;RURAL;ZONA RURAL;ZONA RURAL;60.279.2;ZONA RUAL 279ª CIA PM
ITAUNA;VARZEA DA OLARIA - FAZENDA MAMONAL;BAIRRO_NAO_CAD;51ª CIA PM;CHACREAMENTO MAMONAL;URBANO;CENTRO PADRE EUSTAQUIO;;23.51.1;
ITAUNA;POSTO MARPETRO;PONTO_REF;51ª CIA PM;CHACREAMENTO MAMONAL;URBANO;CENTRO PADRE EUSTAQUIO;;23.51.1;
ITAUNA;POVOADO DE MAMONAL;BAIRRO_NAO_CAD;51ª CIA PM;CHACREAMENTO MAMONAL;URBANO;CENTRO PADRE EUSTAQUIO;;23.51.1;
DIVINOPOLIS;posto centenario;PONTO_REF;139ª CIA PM;SAO JOSE;URBANO;SAO JOSE;BELVEDERE;23.139.1;
DIVINOPOLIS;QUINTA DAS APLMEIRAS;BAIRRO_NAO_CAD;142ª CIA PM;PORTO VELHO;URBANO;PORTO VELHO;VALE DO SOL;23.142.1;
DIVINOPOLIS;CASA NOVA;COMPLEMENTO_END;139ª CIA PM;SAO JOSE;URBANO;PLANALTO;QUINTINO;23.139.1;
NOVA SERRANA;PRESIDENTE COSTA E SILVA;LOGRADOURO;279ª CIA PM;MARISA;URBANO;SAO GERALDO;MARISA;60.279.1;
NOVA SERRANA;GAMAS;LOGRADOURO_NAO_CAD;280ª CIA PM;ZONA RURAL;RURAL;ZONA RURAL;ZONA RURAL;60.280.2;
NOVA SERRANA;PADRE JOAO CORDEIRO;LOGRADOURO_NAO_CAD;279ª CIA PM;FAUSTO PINTO DA FONSECA;URBANO;ROMEU DUARTE;FAUSTO PINTO DA FONSECA;60.279.1;
ITAUNA;RECANTO DOS PASSAROS;LOGRADOURO_NAO_CAD;51ª CIA PM;BARRAGEM BENFICA;RURAL;LOURDES ITATIAIUCU;;;
ITAUNA;ABSAY NOGUEIRA DE FARIA;LOGRADOURO_NAO_CAD;51ª CIA PM;SANTA EDWIGES 1;URBANO;SANTANENSE MORADA NOVA;;;
ITAUNA;CHICO INACIO;LOGRADOURO;51ª CIA PM;DISTRITO INDISTRIAL;RURAL;SANTANENSE MORADA NOVA;;;
ITAUNA;HELENO DE MORAIS;LOGRADOURO;51ª CIA PM;CIDADE NOVA;URBANO;SANTANENSE MORADA NOVA;;;
ITAUNA;2019-062592437-001;N_REDS;51ª CIA PM;VISTA ALEGRE;RURAL;SANTANENSE MORADA NOVA;;;
ITAUNA;INACIO LUIZ DE SOUZA;LOGRADOURO;51ª CIA PM;ITAUNENSE;URBANO;SANTANENSE MORADA NOVA;;;
ITAUNA;2019-061835940-001;N_RAT;51ª CIA PM;VISTA ALEGRE;RURAL;SANTANENSE MORADA NOVA;;;
ITAUNA;2019-061842325-001;N_RAT;51ª CIA PM;MORRO DO ENGENHO;UIRBANO;LOURDES ITATIAIUCU;;;
NOVA SERRANA;ITATIAIA;LOGRADOURO;279ª CIA PM;SANTA CRUZ;URBANO;SAO GERALDO;CIDADE NOVA;60.279.1;
NOVA SERRANA;CONCEICAO ROSA DO AMARAL;LOGRADOURO;279ª CIA PM;SAGRADA FAMILIA;URBANO;ROMEU DUARTE;SAGRADA FAMILIA;60.279.1;
NOVA SERRANA;TRAVESSA QUATRO;LOGRADOURO;279ª CIA PM;CIDADE NOVA;URBANO;SAO GERALDO;CIDADE NOVA;60.279.1;
NOVA SERRANA;2019-059906735-001;N_RAT;279ª CIA PM;SÃO JOSE;URBANO;SAO GERALDO;CIDADE NOVA;60.279.2;
DIVINOPOLIS;2019-058968599-001;N_RAT;139ª CIA PM;SANTA LUZIA;URBANO;PLANALTO;PLANALTO;23.139.2.1;
DIVINOPOLIS;2019-058984914-001;N_RAT;139ª CIA PM;SANTA LUZIA;URBANO;PLANALTO;PLANALTO;23.139.2.1;
DIVINOPOLIS;2019-058999286-001;N_RAT;139ª CIA PM;SANTA LUZIA;URBANO;PLANALTO;PLANALTO;23.139.2.1;
DIVINOPOLIS;2019-059917070-001;N_RAT;139ª CIA PM;CASA NOVA;URBANO;PLANALTO;QUINTINO;23.139.2.4;
DIVINOPOLIS;2019-060167396-001;N_RAT;139ª CIA PM;SANTA LUZIA;URBANO;PLANALTO;PLANALTO;23.139.2.1;
DIVINOPOLIS;2019-060262214-001;N_RAT;139ª CIA PM;SANTA LUZIA;URBANO;PLANALTO;PLANALTO;23.139.2.1;
DIVINOPOLIS;2019-060915306-001;N_RAT;139ª CIA PM;SANTA LUZIA;URBANO;PLANALTO;PLANALTO;23.139.2.1;
DIVINOPOLIS;2019-060981109-001;N_RAT;139ª CIA PM;CASA NOVA;URBANO;PLANALTO;QUINTINO;23.139.2.4;
DIVINOPOLIS;2019-061010686-001;N_RAT;139ª CIA PM;PLANALTO;URBANO;PLANALTO;QUINTINO;23.139.2.4;
DIVINOPOLIS;2019-061186004-001;N_RAT;139ª CIA PM;SANTA LUZIA;URBANO;PLANALTO;PLANALTO;23.139.2.1;
DIVINOPOLIS;2019-061306709-001;N_RAT;139ª CIA PM;SANTA LUZIA;URBANO;PLANALTO;PLANALTO;23.139.2.1;
DIVINOPOLIS;2019-061460713-001;N_RAT;139ª CIA PM;SANTA LUZIA;URBANO;PLANALTO;PLANALTO;23.139.2.1;
DIVINOPOLIS;2019-061592624-001;N_RAT;139ª CIA PM;SANTA LUZIA;URBANO;PLANALTO;PLANALTO;23.139.2.1;
DIVINOPOLIS;2019-061959751-001;N_RAT;139ª CIA PM;SANTA LUZIA;URBANO;PLANALTO;PLANALTO;23.139.2.1;
DIVINOPOLIS;2019-062224166-001;N_RAT;139ª CIA PM;QUINTINO;URBANO;PLANALTO;QUINTINO;23.139.2.4;
DIVINOPOLIS;2019-062342860-001;N_RAT;139ª CIA PM;CASA NOVA;URBANO;PLANALTO;QUINTINO;23.139.2.4;
DIVINOPOLIS;2019-062413589-001;N_RAT;139ª CIA PM;CASA NOVA;URBANO;PLANALTO;QUINTINO;23.139.2.4;
DIVINOPOLIS;2019-062504740-001;N_RAT;139ª CIA PM;SANTA LUZIA;URBANO;PLANALTO;PLANALTO;23.139.2.1;
DIVINOPOLIS;2019-062741977-001;N_RAT;139ª CIA PM;SANTA LUZIA;URBANO;PLANALTO;PLANALTO;23.139.2.1;
DIVINOPOLIS;2019-062985889-001;N_RAT;139ª CIA PM;SANTA LUZIA;URBANO;PLANALTO;PLANALTO;23.139.2.1;
DIVINOPOLIS;2019-063285327-001;N_RAT;139ª CIA PM;CASA NOVA;URBANO;PLANALTO;QUINTINO;23.139.2.4;
DIVINOPOLIS;2019-063528509-001;N_RAT;139ª CIA PM;SANTA LUZIA;URBANO;PLANALTO;PLANALTO;23.139.2.1;
DIVINOPOLIS;2019-063838005-001;N_RAT;139ª CIA PM;SANTA LUZIA;URBANO;PLANALTO;PLANALTO;23.139.2.1;
DIVINOPOLIS;2019-063854380-001;N_RAT;139ª CIA PM;SANTA LUZIA;URBANO;PLANALTO;PLANALTO;23.139.2.1;
NOVA SERRANA;COMUNIDADE DE RIPAS;BAIRRO_NAO_CAD;280ª CIA PM;RIPAS;RURAL;ZONA RURAL;ZONA RURAL;60.279.2;ZONA RUAL 279ª CIA PM
DIVINOPOLIS;RESIDENCIAL MARIZA PARDINI;BAIRRO_NAO_CAD;142ª CIA PM;SAO BENTO;URBANO;PORTO VELHO;VALE DO SOL;23.142.1;
DIVINOPOLIS;RESIDENCIAL FREI GALVAO;BAIRRO_NAO_CAD;142ª CIA PM;FREI GALVAO;URBANO;NITEROI;ICARAI;23.142.2;
DIVINOPOLIS;APÓS O TREVO DA COMUNIDADE DO CHORO;PONTO_REF;139ª CIA PM;CHORO;URBANO;PLANALTO;ERMIDA;23.139.2;
DIVINOPOLIS;estrada velha;LOGRADOURO_NAO_CAD;142ª CIA PM;SAO BENTO;URBANO;PORTO VELHO;VALE DO SOL;23.142.1;
DIVINOPOLIS;PARQUE DE EXPOSIÇÃO DIVINOPOLIS;LOGRADOURO_NAO_CAD;139ª CIA PM;EXPOSICAO;URBANO;SAO JOSE;BELVEDERE;23.139.1;PARQUE DE EXPOSICAO
DIVINOPOLIS;JEFFERSON RIBEIRO ROCHA;LOGRADOURO_NAO_CAD;142ª CIA PM;MARISA PARDINI;URBANO;PORTO VELHO;AEROPORTO;23.142.1;
DIVINOPOLIS;SANTA CATARINA;LOGRADOURO_NAO_CAD;53ª CIA PM;SANTO ANTONIO;URBANO;ALTO GOIAS;IPIRANGA;23.53.2;
DIVINOPOLIS;DIVINO NUNES DE FARIA;LOGRADOURO_NAO_CAD;53ª CIA PM;SANTA CLARA;URBANO;BOM PASTOR;SANTA CLARA;23.53.3;
DIVINOPOLIS;ACYLINO DINIZ MOREIRA;LOGRADOURO_NAO_CAD;142ª CIA PM;AEROPORTO;URBANO;PORTO VELHO;VALE DO SOL;23.142.1;
DIVINOPOLIS;CORVINO DINIZ COSTA;LOGRADOURO_NAO_CAD;139ª CIA PM;SAO PAULO;URBANO;SAO JOSE;BELVEDERE;23.139.1;
DIVINOPOLIS;2019-029799455-001;N_REDS;139ª CIA PM;SAO JUDAS TADEU;URBANO;SAO JOSE;SAO JUDAS;23.139.1;
DIVINOPOLIS;2019-034361578-001;N_REDS;139ª CIA PM;SAO JUDAS TADEU;URBANO;SAO JOSE;SAO JUDAS;23.139.1;
DIVINOPOLIS;2019-035929972-001;N_REDS;139ª CIA PM;CHORO;URBANO;PLANALTO;ERMIDA;23.139.2;
DIVINOPOLIS;2019-035942915-001;N_REDS;139ª CIA PM;CHORO;URBANO;PLANALTO;ERMIDA;23.139.2;
DIVINOPOLIS;2019-044477415-001;N_REDS;139ª CIA PM;CHORO;URBANO;PLANALTO;ERMIDA;23.139.2;
DIVINOPOLIS;2019-054320117-001;N_REDS;139ª CIA PM;PONTE DE FERRO;RURAL;SAO JOSE;BELVEDERE;23.139.1;
DIVINOPOLIS;2019-057958189-001;N_REDS;53ª CIA PM;SANTO ANTONIO;URBANO;ALTO GOIAS;IPIRANGA;23.53.2;
DIVINOPOLIS;TUPINIQUINS;LOGRADOURO_NAO_CAD;142ª CIA PM;JARDIM CANDIDES;URBANO;NITEROI;ICARAI;23142.2;
ITAUNA;CERQUEIRA LOIMA;BAIRRO_NAO_CAD;51ª CIA PM;CERQUEIRA LIMA;URBANO;CENTRO PADRE EUSTAQUIO;;;
ITAUNA;SAO BENTO 2;BAIRRO_NAO_CAD;51ª CIA PM;SAO BENTO;URBANO;SANTANENSE MORADA NOVA;;23.51.3;
ITAUNA;LORDES;BAIRRO_NAO_CAD;51ª CIA PM;LOURDES;URBANO;LOURDES ITATIAIUCU;;;
ITAUNA;MURILO GONCALVES;BAIRRO_NAO_CAD;51ª CIA PM;MURILO GONCALVES;URBANO;SANTANENSE MORADA NOVA;;23.51.3;
ITAUNA;S¿O BENTO;BAIRRO_NAO_CAD;51ª CIA PM;SAO BENTO;URBANO;SANTANENSE MORADA NOVA;;;
ITAUNA;S¿O BENTO II;BAIRRO_NAO_CAD;51ª CIA PM;SAO BENTO;URBANO;SANTANENSE MORADA NOVA;;;
ITAUNA;CENTENARIO II;BAIRRO_NAO_CAD;51ª CIA PM;CENTENARIO DOIS;URBANO;CENTRO PADRE EUSTAQUIO;;;
ITAUNA;VILA AURORA;BAIRRO_NAO_CAD;51ª CIA PM;CENTRO;URBANO;CENTRO PADRE EUSTAQUIO;;;
ITAUNA;SION;COMPLEMENTO_END;51ª CIA PM;SION;URBANO;LOURDES ITATIAIUCU;;23.51.2;
ITAUNA;SAO BENTO 02;COMPLEMENTO_END;51ª CIA PM;SAO BENTO;URBANO;SANTANENSE MORADA NOVA;;23.51.3;
ITAUNA;SAO BENTO;COMPLEMENTO_END;51ª CIA PM;SAO BENTO;URBANO;SANTANENSE MORADA NOVA;;23.51.3;
ITAUNA;PATENSE;COMPLEMENTO_END;51ª CIA PM;CALAMBAU;RURAL;CENTRO PADRE EUSTAQUIO;;;
ITAUNA;AEROPORTO;COMPLEMENTO_END;51ª CIA PM;GRANJA GRAMADO;RURAL;SANTANENSE MORADA NOVA;;;
ITAUNA;INTERCAST;COMPLEMENTO_END;51ª CIA PM;JOAO PAULO SEGUNDO;RURAL;SANTANENSE MORADA NOVA;;;
ITAUNA;PROXIMO A MARVEL;PONTO_REF;51ª CIA PM;SANTIAGO;URBANO;CENTRO PADRE EUSTAQUIO;;;
ITAUNA;LOTERIA BOA SORTE;PONTO_REF;51ª CIA PM;CENTRO;URBANO;CENTRO PADRE EUSTAQUIO;;;
ITAUNA;BOULEVARD;PONTO_REF;51ª CIA PM;BOULEVARD;URBANO;LOURDES ITATIAIUCU;LOURDES;23.51.2;
ITAUNA;CORPO DE BOMBEIROS MILITAR;PONTO_REF;51ª CIA PM;FAZENDA DA CHACARA;URBANO;CENTRO PADRE EUSTAQUIO;;;
ITAUNA;CONDOMINIO SOLAR DOS LAGOS;PONTO_REF;51ª CIA PM;BARRAGEM BENFICA;RURAL;LOURDES ITATIAIUCU;;;
ITAUNA;GILMAR CESAR AMARAL;LOGRADOURO_NAO_CAD;51ª CIA PM;SION;URBANO;LOURDES ITATIAIUCU;;23.51.2;
ITAUNA;WALDEMAR CAMILO RODRIGUES;LOGRADOURO_NAO_CAD;51ª CIA PM;SAO BENTO;URBANO;SANTANENSE MORADA NOVA;;;
ITAUNA;FIRMINA CANDIDA MORAIS;LOGRADOURO_NAO_CAD;51ª CIA PM;SAO BENTO;URBANO;SANTANENSE MORADA NOVA;;;
