Código Grupo;Descrição Grupo;Código Classe;Descrição Classe;Código Subclasse;Descrição Subclasse
Y00000;OPERACOES DE DEFESA SOCIAL;Y14000;OPERACOES RELATIVAS AO MEIO AMBIENTE;Y14006;FISCALIZACAO DE TRANSPORTE PRODUTO TOXICO OU PERIGOSO
Y00000;OPERACOES DE DEFESA SOCIAL;Y14000;OPERACOES RELATIVAS AO MEIO AMBIENTE;Y14007;FISCALIZACAO DE INDUSTRIA QUIMICA
Y00000;OPERACOES DE DEFESA SOCIAL;Y14000;OPERACOES RELATIVAS AO MEIO AMBIENTE;Y14008;FISCALIZACAO DE INDUSTRIA ALIMENTICIA
Y00000;OPERACOES DE DEFESA SOCIAL;Y14000;OPERACOES RELATIVAS AO MEIO AMBIENTE;Y14009;FISCALIZACAO DE DISPOSICAO DE RESIDUO SOLIDO
Y00000;OPERACOES DE DEFESA SOCIAL;Y14000;OPERACOES RELATIVAS AO MEIO AMBIENTE;Y14010;FISCALIZACAO DE ATIVIDADE DE INFRA-ESTRUTURA
Y00000;OPERACOES DE DEFESA SOCIAL;Y14000;OPERACOES RELATIVAS AO MEIO AMBIENTE;Y14011;FISCALIZACAO DE POSTO COMBUST. LAVA-JATO OFICINA MEC.
Y00000;OPERACOES DE DEFESA SOCIAL;Y14000;OPERACOES RELATIVAS AO MEIO AMBIENTE;Y14012;FISCALIZACAO DE SERVICO E COMERCIO ATACADISTA
Y00000;OPERACOES DE DEFESA SOCIAL;Y14000;OPERACOES RELATIVAS AO MEIO AMBIENTE;Y14013;FISCALIZACAO DE ATIVIDADE AGROSSILVIPASTORIL
Y00000;OPERACOES DE DEFESA SOCIAL;Y14000;OPERACOES RELATIVAS AO MEIO AMBIENTE;Y14014;FISCALIZACAO DE AUTORIZACAO AMBIENTAL
Y00000;OPERACOES DE DEFESA SOCIAL;Y14000;OPERACOES RELATIVAS AO MEIO AMBIENTE;Y14015;FISCALIZACAO DE LICENCA AMBIENTAL
Y00000;OPERACOES DE DEFESA SOCIAL;Y14000;OPERACOES RELATIVAS AO MEIO AMBIENTE;Y14016;APOIO A OUTROS ORGAOS
Y00000;OPERACOES DE DEFESA SOCIAL;Y14000;OPERACOES RELATIVAS AO MEIO AMBIENTE;Y14999;OUTROS OPERACOES REL ATIV POLUIDORAS MEIO AMBIENTE
Y00000;OPERACOES DE DEFESA SOCIAL;Y15000;ACOES / OPERACOES DE PREVENCAO ATIVA;Y15001;PATRULHA ESCOLAR / PATRULHA DE PREVENCAO AS DROGAS
Y00000;OPERACOES DE DEFESA SOCIAL;Y15000;ACOES / OPERACOES DE PREVENCAO ATIVA;Y15010;EM ZONA RURAL
Y00000;OPERACOES DE DEFESA SOCIAL;Y15000;ACOES / OPERACOES DE PREVENCAO ATIVA;Y15010;ACAO/OPERACAO EM ZONA RURAL
Y00000;OPERACOES DE DEFESA SOCIAL;Y15000;ACOES / OPERACOES DE PREVENCAO ATIVA;Y15020;EM AREA DE RISCO
Y00000;OPERACOES DE DEFESA SOCIAL;Y15000;ACOES / OPERACOES DE PREVENCAO ATIVA;Y15020;ACAO/OPERACAO EM AREA DE RISCO
Y00000;OPERACOES DE DEFESA SOCIAL;Y15000;ACOES / OPERACOES DE PREVENCAO ATIVA;Y15030;EM AREA URBANA
Y00000;OPERACOES DE DEFESA SOCIAL;Y15000;ACOES / OPERACOES DE PREVENCAO ATIVA;Y15030;ACAO/OPERACAO EM AREA URBANA
Y00000;OPERACOES DE DEFESA SOCIAL;Y15000;ACOES / OPERACOES DE PREVENCAO ATIVA;Y15040;ORIENTADAS AO TURISMO
Y00000;OPERACOES DE DEFESA SOCIAL;Y15000;ACOES / OPERACOES DE PREVENCAO ATIVA;Y15040;ACAO/OPERACAO ORIENTADAS AO TURISMO
Y00000;OPERACOES DE DEFESA SOCIAL;Y15000;ACOES / OPERACOES DE PREVENCAO ATIVA;Y15050;OPERACAO DA BASE COMUNITARIA
Y00000;OPERACOES DE DEFESA SOCIAL;Y15000;ACOES / OPERACOES DE PREVENCAO ATIVA;Y15060;OPERACAO DA BASE COMUNITARIA MOVEL
Y00000;OPERACOES DE DEFESA SOCIAL;Y15000;ACOES / OPERACOES DE PREVENCAO ATIVA;Y15070;CICLOPATRULHA / POLICIAMENTO DE BICICLETA
Y00000;OPERACOES DE DEFESA SOCIAL;Y15000;ACOES / OPERACOES DE PREVENCAO ATIVA;Y15099;OUTROS TIPOS DE ACOES / OPERACOES DE PREVENCAO ATIVA
Y00000;OPERACOES DE DEFESA SOCIAL;Y17000;OPERAÇÕES SISTEMA PRISIONAL/SOCIOEDUCATIVO;Y17001;COMANDO DE OPERAÇÕES ESPECIAIS (COPE)
Y00000;OPERACOES DE DEFESA SOCIAL;Y17000;OPERAÇÕES SISTEMA PRISIONAL/SOCIOEDUCATIVO;Y17002;GRUPO DE INTERVENÇÃO RÁPIDA (GIR)
Y00000;OPERACOES DE DEFESA SOCIAL;Y17000;OPERAÇÕES SISTEMA PRISIONAL/SOCIOEDUCATIVO;Y17003;OPERAÇÕES DE INTELIGÊNCIA
Y00000;OPERACOES DE DEFESA SOCIAL;Y17000;OPERAÇÕES SISTEMA PRISIONAL/SOCIOEDUCATIVO;Y17006;OPERAÇÃO DA CORREGEDORIA DO SISTEMA PRISIONAL
Y00000;OPERACOES DE DEFESA SOCIAL;Y17000;OPERAÇÕES SISTEMA PRISIONAL/SOCIOEDUCATIVO;Y17007;OPERAÇÃO DA CORREGEDORIA DO SISTEMA SOCIOEDUCATIVO
Y00000;OPERACOES DE DEFESA SOCIAL;Y17000;OPERAÇÕES SISTEMA PRISIONAL/SOCIOEDUCATIVO;Y17008;OPERAÇÃO NA AREA DE SEGURANÇA DA UNIDADE PRIOSIONAL
Y00000;OPERACOES DE DEFESA SOCIAL;Y17000;OPERAÇÕES SISTEMA PRISIONAL/SOCIOEDUCATIVO;Y17009;OPERAÇÃO NA AREA DE SEGURANÇA DA UNIDADE SOCIOEDUCATIVA
Y00000;OPERACOES DE DEFESA SOCIAL;Y17000;OPERAÇÕES SISTEMA PRISIONAL/SOCIOEDUCATIVO;Y17010;BUSCA E REVISTA NO INTERIOR DAS CELAS
Y00000;OPERACOES DE DEFESA SOCIAL;Y17000;OPERAÇÕES SISTEMA PRISIONAL/SOCIOEDUCATIVO;Y17011;BUSCA E REVISTA NOS PRESOS
Y00000;OPERACOES DE DEFESA SOCIAL;Y17000;OPERAÇÕES SISTEMA PRISIONAL/SOCIOEDUCATIVO;Y17012;BUSCA E REVISTA NO INTERIOR DA UNIDADE
Y00000;OPERACOES DE DEFESA SOCIAL;Y17000;OPERAÇÕES SISTEMA PRISIONAL/SOCIOEDUCATIVO;Y17013;ESCOLTA INTERNA DE PRESOS
Y00000;OPERACOES DE DEFESA SOCIAL;Y17000;OPERAÇÕES SISTEMA PRISIONAL/SOCIOEDUCATIVO;Y17014;ESCOLTA EXTERNA DE PRESOS
Y00000;OPERACOES DE DEFESA SOCIAL;Y17000;OPERAÇÕES SISTEMA PRISIONAL/SOCIOEDUCATIVO;Y17015;MOTIM/REBELIÃO
Y00000;OPERACOES DE DEFESA SOCIAL;Y17000;OPERAÇÕES SISTEMA PRISIONAL/SOCIOEDUCATIVO;Y17016;RETIRADA DE PRESOS (CELA, PATIO, ESCOLA, ESCOLTA)
Y00000;OPERACOES DE DEFESA SOCIAL;Y17000;OPERAÇÕES SISTEMA PRISIONAL/SOCIOEDUCATIVO;Y17017;RONDA INTERNA/EXTERNA
Y00000;OPERACOES DE DEFESA SOCIAL;Y17000;OPERAÇÕES SISTEMA PRISIONAL/SOCIOEDUCATIVO;Y17018;VISTORIA EM VEICULOS OFICIAIS
Y00000;OPERACOES DE DEFESA SOCIAL;Y17000;OPERAÇÕES SISTEMA PRISIONAL/SOCIOEDUCATIVO;Y17019;VISTORIA EM VEICULOS PARTICULARES/VISITANTE
Y00000;OPERACOES DE DEFESA SOCIAL;Y17000;OPERAÇÕES SISTEMA PRISIONAL/SOCIOEDUCATIVO;Y17020;VISTORIA EM PERTENCE DE PRESO
Y00000;OPERACOES DE DEFESA SOCIAL;Y17000;OPERAÇÕES SISTEMA PRISIONAL/SOCIOEDUCATIVO;Y17021;VISTORIA EM PERTENCE DE VISITANTE DE PRESO
Y00000;OPERACOES DE DEFESA SOCIAL;Y17000;OPERAÇÕES SISTEMA PRISIONAL/SOCIOEDUCATIVO;Y17022;VISTORIA EM PERTENCE DE VISITANTE DA UNIDADE
Y00000;OPERACOES DE DEFESA SOCIAL;Y25000;ATIVIDADES - TIPICAS PRISIONAL E SOCIOEDUCATIVO;Y25001;PALESTRAS / AULAS - PARA PRESOS
Y00000;OPERACOES DE DEFESA SOCIAL;Y25000;ATIVIDADES - TIPICAS PRISIONAL E SOCIOEDUCATIVO;Y25002;PALESTRAS / AULAS - PARA FUNCIONÁRIOS
Y00000;OPERACOES DE DEFESA SOCIAL;Y25000;ATIVIDADES - TIPICAS PRISIONAL E SOCIOEDUCATIVO;Y25003;PALESTRA DE PREVENCAO AS DROGAS PARA PRESOS
Y00000;OPERACOES DE DEFESA SOCIAL;Y25000;ATIVIDADES - TIPICAS PRISIONAL E SOCIOEDUCATIVO;Y25004;PALESTRA DE PREVENCAO AS DROGAS PARA FUNCIONÁRIOS
Y00000;OPERACOES DE DEFESA SOCIAL;Y25000;ATIVIDADES - TIPICAS PRISIONAL E SOCIOEDUCATIVO;Y25005;VISITAÇÃO SOCIAL
Y00000;OPERACOES DE DEFESA SOCIAL;Y25000;ATIVIDADES - TIPICAS PRISIONAL E SOCIOEDUCATIVO;Y25006;VISITAÇÃO DE AUTORIDADES
Y00000;OPERACOES DE DEFESA SOCIAL;Y25000;ATIVIDADES - TIPICAS PRISIONAL E SOCIOEDUCATIVO;Y25007;VISITAÇÃO DE AUTORIDADES
Y00000;OPERACOES DE DEFESA SOCIAL;Y25000;ATIVIDADES - TIPICAS PRISIONAL E SOCIOEDUCATIVO;Y25008;VISITA TÉCNICA
Y00000;OPERACOES DE DEFESA SOCIAL;Y25000;ATIVIDADES - TIPICAS PRISIONAL E SOCIOEDUCATIVO;Y25009;VISTORIA EM VIATURA
Y00000;OPERACOES DE DEFESA SOCIAL;Y25000;ATIVIDADES - TIPICAS PRISIONAL E SOCIOEDUCATIVO;Y25010;VISTORIA EM VEÍCULOS DE TERCEIROS
Y00000;OPERACOES DE DEFESA SOCIAL;Y25000;ATIVIDADES - TIPICAS PRISIONAL E SOCIOEDUCATIVO;Y25011;VISTORIA EM VEÍCULOS DE FUNCIONÁRIOS
Y00000;OPERACOES DE DEFESA SOCIAL;Y25000;ATIVIDADES - TIPICAS PRISIONAL E SOCIOEDUCATIVO;Y25012;VISTORIA EM PRESOS
Y00000;OPERACOES DE DEFESA SOCIAL;Y25000;ATIVIDADES - TIPICAS PRISIONAL E SOCIOEDUCATIVO;Y25013;VISTORIA EM VISITANTES DE PRESOS
Y00000;OPERACOES DE DEFESA SOCIAL;Y25000;ATIVIDADES - TIPICAS PRISIONAL E SOCIOEDUCATIVO;Y25014;VISTORIA EM VISITANTES DA UNIDADE
Y00000;OPERACOES DE DEFESA SOCIAL;Y25000;ATIVIDADES - TIPICAS PRISIONAL E SOCIOEDUCATIVO;Y25015;VISTORIA EM AUTORIDADES
Y00000;OPERACOES DE DEFESA SOCIAL;Y25000;ATIVIDADES - TIPICAS PRISIONAL E SOCIOEDUCATIVO;Y25016;VISTORIA EM FUNCIONÁRIOS
Y00000;OPERACOES DE DEFESA SOCIAL;Y25000;ATIVIDADES - TIPICAS PRISIONAL E SOCIOEDUCATIVO;Y25017;BUSCA E VISTORIA EM PAVILHÕES/CELAS/PÁTIO/GALERIA
Y00000;OPERACOES DE DEFESA SOCIAL;Y25000;ATIVIDADES - TIPICAS PRISIONAL E SOCIOEDUCATIVO;Y25018;BUSCA E VISTORIA ARREDORES DOS PAVILHÕES/CELAS/PÁTIO/GALERIA
Y00000;OPERACOES DE DEFESA SOCIAL;Y25000;ATIVIDADES - TIPICAS PRISIONAL E SOCIOEDUCATIVO;Y25019;BUSCA E VISTORIA ÁREA EXTERNA (EXTRA MUROS)
Y00000;OPERACOES DE DEFESA SOCIAL;Y25000;ATIVIDADES - TIPICAS PRISIONAL E SOCIOEDUCATIVO;Y25020;BUSCA E VISTORIA DEMAIS EDÍFICIOS (COZINHA/REFEITORIO/ALMOXA
Y00000;OPERACOES DE DEFESA SOCIAL;Y25000;ATIVIDADES - TIPICAS PRISIONAL E SOCIOEDUCATIVO;Y25021;REUNIÃO - CHAMADA GERAL
Y00000;OPERACOES DE DEFESA SOCIAL;Y25000;ATIVIDADES - TIPICAS PRISIONAL E SOCIOEDUCATIVO;Y25022;REUNIÃO DE EQUIPE
Y00000;OPERACOES DE DEFESA SOCIAL;Y25000;ATIVIDADES - TIPICAS PRISIONAL E SOCIOEDUCATIVO;Y25023;REMANEJAMENTO DE PRESOS - MUDANÇA DE CELA/PAVILHÃO/GALERIA/A
Y00000;OPERACOES DE DEFESA SOCIAL;Y25000;ATIVIDADES - TIPICAS PRISIONAL E SOCIOEDUCATIVO;Y25024;CONDUÇÃO DE PRESO - ATENDIMENTO TÉCNICO JURÍDICO/SAÚDE/OUTRO
Y00000;OPERACOES DE DEFESA SOCIAL;Y25000;ATIVIDADES - TIPICAS PRISIONAL E SOCIOEDUCATIVO;Y25025;CONDUÇÃO DE PRESOS - MULTIRÃO SAÚDE/JURÍDICO/OUTROS
Y00000;OPERACOES DE DEFESA SOCIAL;Y25000;ATIVIDADES - TIPICAS PRISIONAL E SOCIOEDUCATIVO;Y25026;TREINAMENTO FUNCIONÁRIOS - SISTEMA PRISIONAL
Y00000;OPERACOES DE DEFESA SOCIAL;Y25000;ATIVIDADES - TIPICAS PRISIONAL E SOCIOEDUCATIVO;Y25027;TREINAMENTO FUNCIONÁRIDOS - OUTROS
Y00000;OPERACOES DE DEFESA SOCIAL;Y25000;ATIVIDADES - TIPICAS PRISIONAL E SOCIOEDUCATIVO;Y25028;RONDA - ÁREA EXTERNA (EXTRA MUROS)
Y00000;OPERACOES DE DEFESA SOCIAL;Y25000;ATIVIDADES - TIPICAS PRISIONAL E SOCIOEDUCATIVO;Y25029;RONDA - ÁREA INTERNA (INTRA MUROS)
Y00000;OPERACOES DE DEFESA SOCIAL;Y25000;ATIVIDADES - TIPICAS PRISIONAL E SOCIOEDUCATIVO;Y25030;PROCEDIMENTO DE RETIRADA DE BANHO DE SOL
Y00000;OPERACOES DE DEFESA SOCIAL;Y25000;ATIVIDADES - TIPICAS PRISIONAL E SOCIOEDUCATIVO;Y25031;PROCEDIMENTO DE FINALIZAÇÃO DE BANHO DE SOL
Y00000;OPERACOES DE DEFESA SOCIAL;Y25000;ATIVIDADES - TIPICAS PRISIONAL E SOCIOEDUCATIVO;Y25032;CONFERENCIA NA INTEDENCIA
Y00000;OPERACOES DE DEFESA SOCIAL;Y25000;ATIVIDADES - TIPICAS PRISIONAL E SOCIOEDUCATIVO;Y25033;CONTAGEM / CONFERENCIA DO NUMERO DE PRESOS
Y00000;OPERACOES DE DEFESA SOCIAL;Y25000;ATIVIDADES - TIPICAS PRISIONAL E SOCIOEDUCATIVO;Y25034;CHAMADA NOMINAL DA CONFERENCIA DE PRESOS PARA TROCA DE PLANT
Y00000;OPERACOES DE DEFESA SOCIAL;Y25000;ATIVIDADES - TIPICAS PRISIONAL E SOCIOEDUCATIVO;Y25035;PRESO PASSANDO MAL
Y00000;OPERACOES DE DEFESA SOCIAL;Y25000;ATIVIDADES - TIPICAS PRISIONAL E SOCIOEDUCATIVO;Y25036;CONFERENCIA DE KITS DOS PRESOS
Y00000;OPERACOES DE DEFESA SOCIAL;Y25000;ATIVIDADES - TIPICAS PRISIONAL E SOCIOEDUCATIVO;Y25037;EQUIPAMENTO / BEM PATRIMONIO DEFEITUOSO
Y00000;OPERACOES DE DEFESA SOCIAL;Y25000;ATIVIDADES - TIPICAS PRISIONAL E SOCIOEDUCATIVO;Y25038;TREINMANTO GRUPAMENTO GIR
Y00000;OPERACOES DE DEFESA SOCIAL;Y25000;ATIVIDADES - TIPICAS PRISIONAL E SOCIOEDUCATIVO;Y25039;TREINAMENTO GRUPAMENTO GETAP
Y00000;OPERACOES DE DEFESA SOCIAL;Y25000;ATIVIDADES - TIPICAS PRISIONAL E SOCIOEDUCATIVO;Y25040;TREINAMENTO COPE - COMANDO DE OPERAÇÕES ESPECIAIS
Y00000;OPERACOES DE DEFESA SOCIAL;Y25000;ATIVIDADES - TIPICAS PRISIONAL E SOCIOEDUCATIVO;Y25041;ADMISSÃO DE PRESO
Y00000;OPERACOES DE DEFESA SOCIAL;Y25000;ATIVIDADES - TIPICAS PRISIONAL E SOCIOEDUCATIVO;Y25042;ADMISSÃO DE MONITORADO/UGME
Y00000;OPERACOES DE DEFESA SOCIAL;Y25000;ATIVIDADES - TIPICAS PRISIONAL E SOCIOEDUCATIVO;Y25043;SAIDA ALBERGADO
Y00000;OPERACOES DE DEFESA SOCIAL;Y25000;ATIVIDADES - TIPICAS PRISIONAL E SOCIOEDUCATIVO;Y25044;CHEGADA DE ALBERGADO
Y00000;OPERACOES DE DEFESA SOCIAL;Y25000;ATIVIDADES - TIPICAS PRISIONAL E SOCIOEDUCATIVO;Y25045;VISITA ASSISTIDA
Y00000;OPERACOES DE DEFESA SOCIAL;Y25000;ATIVIDADES - TIPICAS PRISIONAL E SOCIOEDUCATIVO;Y25046;SAIDA DE PRESO PARA TRABALHO
Y00000;OPERACOES DE DEFESA SOCIAL;Y25000;ATIVIDADES - TIPICAS PRISIONAL E SOCIOEDUCATIVO;Y25047;RETORNO DE PRESO DO TRABALHO
Y00000;OPERACOES DE DEFESA SOCIAL;Y25000;ATIVIDADES - TIPICAS PRISIONAL E SOCIOEDUCATIVO;Y25048;VISITA DE EMPRESAS PARCEIRAS
Y00000;OPERACOES DE DEFESA SOCIAL;Y25000;ATIVIDADES - TIPICAS PRISIONAL E SOCIOEDUCATIVO;Y25049;VISTORIA EM VIATURA
Y00000;OPERACOES DE DEFESA SOCIAL;Y25000;ATIVIDADES - TIPICAS PRISIONAL E SOCIOEDUCATIVO;Y25050;VISTORIA EM VEÍCULOS DE PRESTADORES DE SERVIÇO
Y00000;OPERACOES DE DEFESA SOCIAL;Y25000;ATIVIDADES - TIPICAS PRISIONAL E SOCIOEDUCATIVO;Y25051;VISTORIA EM VEÍCULOS DE FUNCIONÁRIOS
Y00000;OPERACOES DE DEFESA SOCIAL;Y25000;ATIVIDADES - TIPICAS PRISIONAL E SOCIOEDUCATIVO;Y25052;VISTORIA EM PERTENCES DE ACAUTELADO
Y00000;OPERACOES DE DEFESA SOCIAL;Y25000;ATIVIDADES - TIPICAS PRISIONAL E SOCIOEDUCATIVO;Y25053;VISTORIA EM PERTENCE DE VISITANTES
Y00000;OPERACOES DE DEFESA SOCIAL;Y25000;ATIVIDADES - TIPICAS PRISIONAL E SOCIOEDUCATIVO;Y25054;ATIVIDADE EXTERNA ESCOLAR
Y00000;OPERACOES DE DEFESA SOCIAL;Y25000;ATIVIDADES - TIPICAS PRISIONAL E SOCIOEDUCATIVO;Y25055;ATIVIDADE EXTERNA ACESSA A REDE DE ATENDIMENTO SOCIOEDUCATIV
Y00000;OPERACOES DE DEFESA SOCIAL;Y25000;ATIVIDADES - TIPICAS PRISIONAL E SOCIOEDUCATIVO;Y25056;ATIVIDADE EXTERNA LAZER
Y00000;OPERACOES DE DEFESA SOCIAL;Y25000;ATIVIDADES - TIPICAS PRISIONAL E SOCIOEDUCATIVO;Y25057;ATIVIDADE EXTERNA DE PROFISSIONALIZAÇÃO
Y00000;OPERACOES DE DEFESA SOCIAL;Y25000;ATIVIDADES - TIPICAS PRISIONAL E SOCIOEDUCATIVO;Y25058;ATIVIDADE EXTERNA PROFISSIONAL (ADOLESCENTE)
Y00000;OPERACOES DE DEFESA SOCIAL;Y25000;ATIVIDADES - TIPICAS PRISIONAL E SOCIOEDUCATIVO;Y25059;ATIVIDADE PROFISSIONAL EXTERNA (SERVIDORES)
Y00000;OPERACOES DE DEFESA SOCIAL;Y25000;ATIVIDADES - TIPICAS PRISIONAL E SOCIOEDUCATIVO;Y25060;ATIVIDADE EXTERNA CÍVICO/CULTURAL
Y00000;OPERACOES DE DEFESA SOCIAL;Y25000;ATIVIDADES - TIPICAS PRISIONAL E SOCIOEDUCATIVO;Y25061;PARTICIPAÇÃO VELÓRIO
Y00000;OPERACOES DE DEFESA SOCIAL;Y25000;ATIVIDADES - TIPICAS PRISIONAL E SOCIOEDUCATIVO;Y25062;ATIVIDADE CONSERVAÇÃO, LIMPEZA E HIGIENE UNIDADE SOCIOEDUCAT
Y00000;OPERACOES DE DEFESA SOCIAL;Y25000;ATIVIDADES - TIPICAS PRISIONAL E SOCIOEDUCATIVO;Y25063;ACIDENTES TRAJETO DO TRABALHO
Y00000;OPERACOES DE DEFESA SOCIAL;Y25000;ATIVIDADES - TIPICAS PRISIONAL E SOCIOEDUCATIVO;Y25064;ACIDENTES TRAJETO RETORNO À UNIDADE SOCIOEDUCATIVA
Y00000;OPERACOES DE DEFESA SOCIAL;Y25000;ATIVIDADES - TIPICAS PRISIONAL E SOCIOEDUCATIVO;Y25065;SOLICITAÇÃO DE ESCOLTA ARMADA
Y00000;OPERACOES DE DEFESA SOCIAL;Y25000;ATIVIDADES - TIPICAS PRISIONAL E SOCIOEDUCATIVO;Y25066;ESCOLTA HOSPITALAR
Y00000;OPERACOES DE DEFESA SOCIAL;Y25000;ATIVIDADES - TIPICAS PRISIONAL E SOCIOEDUCATIVO;Y25067;ESCOLTA VELÓRIOS
Y00000;OPERACOES DE DEFESA SOCIAL;Y25000;ATIVIDADES - TIPICAS PRISIONAL E SOCIOEDUCATIVO;Y25068;ESCOLTA MEDICA
Y00000;OPERACOES DE DEFESA SOCIAL;Y25000;ATIVIDADES - TIPICAS PRISIONAL E SOCIOEDUCATIVO;Y25069;ESCOLTA DE APOIO
Y00000;OPERACOES DE DEFESA SOCIAL;Y25000;ATIVIDADES - TIPICAS PRISIONAL E SOCIOEDUCATIVO;Y25070;ESCOLTA PARA UNIDADES PRISIONAIS
Y00000;OPERACOES DE DEFESA SOCIAL;Y25000;ATIVIDADES - TIPICAS PRISIONAL E SOCIOEDUCATIVO;Y25071;ESCOLTA FÓRUNS
Y00000;OPERACOES DE DEFESA SOCIAL;Y30000;OPERACOES DO CORPO DE BOMBEIROS MILITAR;Y30001;FORMACAO DE BRIGADAS
Y00000;OPERACOES DE DEFESA SOCIAL;Y30000;OPERACOES DO CORPO DE BOMBEIROS MILITAR;Y30001;OPERACAO SIMULADA COM EMPRESAS
Y00000;OPERACOES DE DEFESA SOCIAL;Y30000;OPERACOES DO CORPO DE BOMBEIROS MILITAR;Y30002;PREVENCAO/COMBATE A INCENDIO/PANICO
Y00000;OPERACOES DE DEFESA SOCIAL;Y30000;OPERACOES DO CORPO DE BOMBEIROS MILITAR;Y30002;OPERACAO DE PREVENCAO EM BAILE
Y00000;OPERACOES DE DEFESA SOCIAL;Y30000;OPERACOES DO CORPO DE BOMBEIROS MILITAR;Y30002;PREVENCAO EM BAILE
Y00000;OPERACOES DE DEFESA SOCIAL;Y30000;OPERACOES DO CORPO DE BOMBEIROS MILITAR;Y30002;OPERACAO SIMULADA DO CBMMG
Y00000;OPERACOES DE DEFESA SOCIAL;Y30000;OPERACOES DO CORPO DE BOMBEIROS MILITAR;Y30003;PRIMEIROS SOCORROS (SIMULADO)
Y00000;OPERACOES DE DEFESA SOCIAL;Y30000;OPERACOES DO CORPO DE BOMBEIROS MILITAR;Y30003;OPERACAO SIMULADA DO CBMMG
Y00000;OPERACOES DE DEFESA SOCIAL;Y30000;OPERACOES DO CORPO DE BOMBEIROS MILITAR;Y30003;OPERACAO ALERTA VERMELHO
Y00000;OPERACOES DE DEFESA SOCIAL;Y30000;OPERACOES DO CORPO DE BOMBEIROS MILITAR;Y30004;VERANICO
Y00000;OPERACOES DE DEFESA SOCIAL;Y30000;OPERACOES DO CORPO DE BOMBEIROS MILITAR;Y30004;OPERACAO VERANICO
Y00000;OPERACOES DE DEFESA SOCIAL;Y30000;OPERACOES DO CORPO DE BOMBEIROS MILITAR;Y30004;OPERACAO PREVENTIVA PARA REDUCAO DE INCENDIOS / ACIDENTES
Y00000;OPERACOES DE DEFESA SOCIAL;Y30000;OPERACOES DO CORPO DE BOMBEIROS MILITAR;Y30005;PONTO-BASE DE BOMBEIRO
Y00000;OPERACOES DE DEFESA SOCIAL;Y30000;OPERACOES DO CORPO DE BOMBEIROS MILITAR;Y30005;PONTO-BASE
Y00000;OPERACOES DE DEFESA SOCIAL;Y30000;OPERACOES DO CORPO DE BOMBEIROS MILITAR;Y30005;APOIO A ORGAOS FEDERAIS
Y00000;OPERACOES DE DEFESA SOCIAL;Y30000;OPERACOES DO CORPO DE BOMBEIROS MILITAR;Y30006;OPERACAO ALERTA VERMELHO
Y00000;OPERACOES DE DEFESA SOCIAL;Y30000;OPERACOES DO CORPO DE BOMBEIROS MILITAR;Y30006;APOIO A ORGAOS ESTADUAIS
Y00000;OPERACOES DE DEFESA SOCIAL;Y30000;OPERACOES DO CORPO DE BOMBEIROS MILITAR;Y30007;PREVENCAO AQUATICA
Y00000;OPERACOES DE DEFESA SOCIAL;Y30000;OPERACOES DO CORPO DE BOMBEIROS MILITAR;Y30007;APOIO A ORGAOS MUNICIPAIS
Y00000;OPERACOES DE DEFESA SOCIAL;Y30000;OPERACOES DO CORPO DE BOMBEIROS MILITAR;Y30008;PREVENCAO EM COMICIO
Y00000;OPERACOES DE DEFESA SOCIAL;Y30000;OPERACOES DO CORPO DE BOMBEIROS MILITAR;Y30008;APOIO A EMPRESAS / INSTITUICOES PRIVADAS
Y00000;OPERACOES DE DEFESA SOCIAL;Y30000;OPERACOES DO CORPO DE BOMBEIROS MILITAR;Y30009;PREVENCAO EM EVENTO ESPORTIVO
Y00000;OPERACOES DE DEFESA SOCIAL;Y30000;OPERACOES DO CORPO DE BOMBEIROS MILITAR;Y30010;PREVENCAO EM EVENTO RELIGIOSO
Y00000;OPERACOES DE DEFESA SOCIAL;Y30000;OPERACOES DO CORPO DE BOMBEIROS MILITAR;Y30011;PREVENCAO EM ELEICOES / VOTACOES
Y00000;OPERACOES DE DEFESA SOCIAL;Y30000;OPERACOES DO CORPO DE BOMBEIROS MILITAR;Y30012;PREVENCAO EM FESTA POPULAR
Y00000;OPERACOES DE DEFESA SOCIAL;Y30000;OPERACOES DO CORPO DE BOMBEIROS MILITAR;Y30013;PREVENCAO EM SHOW ARTISTICO
Y00000;OPERACOES DE DEFESA SOCIAL;Y30000;OPERACOES DO CORPO DE BOMBEIROS MILITAR;Y30999;OUTROS TIPOS DE OPERACOES DO CORPO DE BOMBEIROS MILITAR
Y00000;OPERACOES DE DEFESA SOCIAL;Y30999;OUTRAS OPERACOES BOMBEIROS;Y30999;OUTRAS OPERACOES BOMBEIROS
Y00000;OPERACOES DE DEFESA SOCIAL;Y40000;OPERACOES AEREAS;Y40001;RADIOPATRULHAMENTO AEREO
Y00000;OPERACOES DE DEFESA SOCIAL;Y40000;OPERACOES AEREAS;Y40002;TRANSPORTE DE EFETIVO / TROPA
Y00000;OPERACOES DE DEFESA SOCIAL;Y40000;OPERACOES AEREAS;Y40002;TRANSPORTE AEREO DE EFETIVO / TROPA
Y00000;OPERACOES DE DEFESA SOCIAL;Y40000;OPERACOES AEREAS;Y40003;EVENTOS PUBLICOS
Y00000;OPERACOES DE DEFESA SOCIAL;Y40000;OPERACOES AEREAS;Y40003;OPERACAO AEREA DE EVENTOS PUBLICOS
Y00000;OPERACOES DE DEFESA SOCIAL;Y40000;OPERACOES AEREAS;Y40003;OPERACAO AEREA EM EVENTOS PUBLICOS
